datetime,events,year,tier,IND_MACRO,IND_Tier1,IND_Tier2,IND_Tier3,IND_FED,IND_Tier4
2015-01-01 13:30:00-05:00,Markit Manufacturing PMI Final DEC,2015,2,1,0,1,0,0,0
2015-01-01 13:30:00-05:00,Construction Spending MoM NOV,2015,4,0,0,0,0,0,1
2015-01-01 13:30:00-05:00,ISM Manufacturing Employment DEC,2015,4,0,0,0,0,0,1
2015-01-01 13:30:00-05:00,ISM Manufacturing New Orders DEC,2015,4,0,0,0,0,0,1
2015-01-01 13:30:00-05:00,ISM Manufacturing PMI DEC,2015,2,1,0,1,0,0,0
2015-01-01 13:30:00-05:00,ISM Prices Paid DEC,2015,4,0,0,0,0,0,1
2015-01-04 13:30:00-05:00,ISM New York Index DEC,2015,4,0,0,0,0,0,1
2015-01-04 13:30:00-05:00,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-04 13:30:00-05:00,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-05 13:30:00-05:00,Total Vehicle Sales DEC,2015,4,0,0,0,0,0,1
2015-01-05 13:30:00-05:00,Redbook MoM DEC/31,2015,4,0,0,0,0,0,1
2015-01-05 13:30:00-05:00,Redbook YoY DEC/31,2015,4,0,0,0,0,0,1
2015-01-05 13:30:00-05:00,Markit Composite PMI Final DEC 2014,2015,2,1,0,1,0,0,0
2015-01-05 13:30:00-05:00,Markit Services PMI Final DEC,2015,2,1,0,1,0,0,0
2015-01-05 13:30:00-05:00,Factory Orders MoM NOV,2015,4,0,0,0,0,0,1
2015-01-05 13:30:00-05:00,ISM Non-Manufacturing Business Activity DEC,2015,4,0,0,0,0,0,1
2015-01-05 13:30:00-05:00,ISM Non-Manufacturing Employment DEC,2015,4,0,0,0,0,0,1
2015-01-05 13:30:00-05:00,ISM Non-Manufacturing New Orders DEC,2015,4,0,0,0,0,0,1
2015-01-05 13:30:00-05:00,ISM Non-Manufacturing PMI JAN,2015,2,1,0,1,0,0,0
2015-01-05 13:30:00-05:00,ISM Non-Manufacturing Prices DEC,2015,4,0,0,0,0,0,1
2015-01-05 13:30:00-05:00,Factory Orders ex Transportation NOV,2015,4,0,0,0,0,0,1
2015-01-05 13:30:00-05:00,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-01-05 13:30:00-05:00,52-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-01-06 13:30:00-05:00,MBA 30-Year Mortgage Rate JAN/03,2015,4,0,0,0,0,0,1
2015-01-06 13:30:00-05:00,MBA Mortgage Applications JAN/03,2015,4,0,0,0,0,0,1
2015-01-06 13:30:00-05:00,ADP Employment Change DEC,2015,2,1,0,1,0,0,0
2015-01-06 13:30:00-05:00,Balance of Trade NOV,2015,4,0,0,0,0,0,1
2015-01-06 13:30:00-05:00,EIA Crude Oil Stocks Change JAN/03,2015,4,0,0,0,0,0,1
2015-01-06 13:30:00-05:00,EIA Gasoline Stocks Change JAN/03,2015,4,0,0,0,0,0,1
2015-01-07 13:30:00-05:00,FOMC Minutes,2015,4,0,0,0,0,1,1
2015-01-07 13:30:00-05:00,Challenger Job Cuts DEC,2015,3,1,0,0,1,0,0
2015-01-07 13:30:00-05:00,Initial Jobless Claims JAN/03,2015,4,0,0,0,0,0,1
2015-01-07 13:30:00-05:00,Continuing Jobless Claims DEC/27,2015,4,0,0,0,0,0,1
2015-01-07 13:30:00-05:00,EIA Natural Gas Stocks Change JAN/03,2015,4,0,0,0,0,0,1
2015-01-08 13:30:00-05:00,Consumer Credit Change NOV,2015,4,0,0,0,0,0,1
2015-01-08 13:30:00-05:00,Non Farm Payrolls DEC,2015,1,1,1,0,0,0,0
2015-01-08 13:30:00-05:00,Unemployment Rate DEC,2015,1,1,1,0,0,0,0
2015-01-08 13:30:00-05:00,Average Hourly Earnings MoM DEC,2015,4,0,0,0,0,0,1
2015-01-08 13:30:00-05:00,Average Weekly Hours DEC,2015,4,0,0,0,0,0,1
2015-01-08 13:30:00-05:00,Government Payrolls DEC,2015,1,1,1,0,0,0,0
2015-01-08 13:30:00-05:00,Manufacturing Payrolls DEC,2015,1,1,1,0,0,0,0
2015-01-08 13:30:00-05:00,Nonfarm Payrolls Private DEC,2015,1,1,1,0,0,0,0
2015-01-08 13:30:00-05:00,Participation Rate DEC,2015,4,0,0,0,0,0,1
2015-01-08 13:30:00-05:00,Wholesale Inventories MoM NOV,2015,4,0,0,0,0,0,1
2015-01-11 13:30:00-05:00,Fed Labor Market Conditions Index (MoM) DEC,2015,4,0,0,0,0,0,1
2015-01-11 13:30:00-05:00,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-11 13:30:00-05:00,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-11 13:30:00-05:00,3-Year Note Auction,2015,3,1,0,0,1,0,0
2015-01-12 13:30:00-05:00,Redbook MoM JAN/10,2015,4,0,0,0,0,0,1
2015-01-12 13:30:00-05:00,Redbook YoY JAN/10,2015,4,0,0,0,0,0,1
2015-01-12 13:30:00-05:00,NFIB Business Optimism Index DEC,2015,4,0,0,0,0,0,1
2015-01-12 13:30:00-05:00,IBD/TIPP Economic Optimism JAN,2015,4,0,0,0,0,0,1
2015-01-12 13:30:00-05:00,JOLTs Job Openings NOV,2015,2,1,0,1,0,0,0
2015-01-12 13:30:00-05:00,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-01-12 13:30:00-05:00,10-Year Note Auction,2015,3,1,0,0,1,0,0
2015-01-13 13:30:00-05:00,Monthly Budget Statement DEC,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,MBA 30-Year Mortgage Rate JAN/10,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,MBA Mortgage Applications JAN/10,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,Retail Sales MoM DEC,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,Export Prices MoM DEC,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,Import Prices MoM DEC,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,Retail Sales Ex Autos MoM JAN,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,Export Prices YoY DEC,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,Import Prices YoY DEC,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,Retail Sales YoY DEC,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,Business Inventories MoM NOV,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,EIA Crude Oil Stocks Change JAN/10,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,EIA Gasoline Stocks Change JAN/10,2015,4,0,0,0,0,0,1
2015-01-13 13:30:00-05:00,30-Year Bond Auction,2015,3,1,0,0,1,0,0
2015-01-14 13:30:00-05:00,Fed Beige Book,2015,4,0,0,0,0,1,1
2015-01-14 13:30:00-05:00,Core PPI MoM DEC,2015,1,1,1,0,0,0,0
2015-01-14 13:30:00-05:00,Core PPI YoY DEC,2015,1,1,1,0,0,0,0
2015-01-14 13:30:00-05:00,Initial Jobless Claims JAN/10,2015,4,0,0,0,0,0,1
2015-01-14 13:30:00-05:00,NY Empire State Manufacturing Index JAN,2015,4,0,0,0,0,0,1
2015-01-14 13:30:00-05:00,PPI MoM DEC,2015,1,1,1,0,0,0,0
2015-01-14 13:30:00-05:00,Continuing Jobless Claims JAN/03,2015,4,0,0,0,0,0,1
2015-01-14 13:30:00-05:00,PPI YoY DEC,2015,1,1,1,0,0,0,0
2015-01-14 13:30:00-05:00,Philadelphia Fed Manufacturing Index JAN,2015,4,0,0,0,0,0,1
2015-01-14 13:30:00-05:00,EIA Natural Gas Stocks Change JAN/10,2015,4,0,0,0,0,0,1
2015-01-15 13:30:00-05:00,Core Inflation Rate YoY DEC,2015,1,1,1,0,0,0,0
2015-01-15 13:30:00-05:00,Inflation Rate YoY DEC,2015,1,1,1,0,0,0,0
2015-01-15 13:30:00-05:00,Inflation Rate MoM DEC,2015,1,1,1,0,0,0,0
2015-01-15 13:30:00-05:00,Core Inflation Rate MoM DEC,2015,1,1,1,0,0,0,0
2015-01-15 13:30:00-05:00,Industrial Production MoM DEC,2015,3,1,0,0,1,0,0
2015-01-15 13:30:00-05:00,Industrial Production YoY DEC,2015,3,1,0,0,1,0,0
2015-01-15 13:30:00-05:00,Capacity Utilization DEC,2015,4,0,0,0,0,0,1
2015-01-15 13:30:00-05:00,Manufacturing Production YoY DEC,2015,4,0,0,0,0,0,1
2015-01-15 13:30:00-05:00,Reuters Michigan Consumer Expectations JAN,2015,4,0,0,0,0,0,1
2015-01-15 13:30:00-05:00,Reuters Michigan Consumer Sentiment Prel JAN,2015,4,0,0,0,0,0,1
2015-01-15 13:30:00-05:00,Reuters Michigan Current Conditions JAN,2015,4,0,0,0,0,0,1
2015-01-16 13:30:00-05:00,Net Long-term TIC Flows NOV,2015,4,0,0,0,0,0,1
2015-01-16 13:30:00-05:00,Overall Net Capital Flows NOV,2015,4,0,0,0,0,0,1
2015-01-19 13:30:00-05:00,NAHB Housing Market Index JAN,2015,4,0,0,0,0,0,1
2015-01-19 13:30:00-05:00,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-19 13:30:00-05:00,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-20 13:30:00-05:00,MBA 30-Year Mortgage Rate JAN/17,2015,4,0,0,0,0,0,1
2015-01-20 13:30:00-05:00,MBA Mortgage Applications JAN/10,2015,4,0,0,0,0,0,1
2015-01-20 13:30:00-05:00,Building Permits DEC,2015,4,0,0,0,0,0,1
2015-01-20 13:30:00-05:00,Housing Starts DEC,2015,4,0,0,0,0,0,1
2015-01-20 13:30:00-05:00,Housing Starts MoM DEC,2015,4,0,0,0,0,0,1
2015-01-20 13:30:00-05:00,Building Permits MoM DEC,2015,4,0,0,0,0,0,1
2015-01-20 13:30:00-05:00,Redbook MoM JAN/17,2015,4,0,0,0,0,0,1
2015-01-20 13:30:00-05:00,Redbook YoY 17JAN,2015,4,0,0,0,0,0,1
2015-01-20 13:30:00-05:00,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-01-21 13:30:00-05:00,Initial Jobless Claims JAN/17,2015,4,0,0,0,0,0,1
2015-01-21 13:30:00-05:00,Continuing Jobless Claims JAN/10,2015,4,0,0,0,0,0,1
2015-01-21 13:30:00-05:00,House Price Index MoM NOV,2015,4,0,0,0,0,0,1
2015-01-21 13:30:00-05:00,EIA Natural Gas Stocks Change JAN/17,2015,4,0,0,0,0,0,1
2015-01-21 13:30:00-05:00,EIA Crude Oil Stocks Change JAN/17,2015,4,0,0,0,0,0,1
2015-01-21 13:30:00-05:00,EIA Gasoline Stocks Change JAN/17,2015,4,0,0,0,0,0,1
2015-01-22 13:30:00-05:00,Chicago Fed National Activity Index DEC,2015,4,0,0,0,0,0,1
2015-01-22 13:30:00-05:00,Markit Manufacturing PMI Flash JAN,2015,2,1,0,1,0,0,0
2015-01-22 13:30:00-05:00,Existing Home Sales DEC,2015,4,0,0,0,0,0,1
2015-01-22 13:30:00-05:00,Existing Home Sales MoM DEC,2015,4,0,0,0,0,0,1
2015-01-22 13:30:00-05:00,CB Leading Index MoM DEC,2015,4,0,0,0,0,0,1
2015-01-25 13:30:00-05:00,Dallas Fed Manufacturing Index JAN,2015,4,0,0,0,0,0,1
2015-01-25 13:30:00-05:00,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-25 13:30:00-05:00,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-01-25 13:30:00-05:00,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-26 13:30:00-05:00,Durable Goods Orders MoM DEC,2015,4,0,0,0,0,0,1
2015-01-26 13:30:00-05:00,Durable Goods Orders Ex Transp MoM DEC,2015,4,0,0,0,0,0,1
2015-01-26 13:30:00-05:00,Redbook MoM JAN/24,2015,4,0,0,0,0,0,1
2015-01-26 13:30:00-05:00,Redbook YoY JAN/24,2015,4,0,0,0,0,0,1
2015-01-26 13:30:00-05:00,S&P/Case-Shiller Home Price MoM NOV,2015,4,0,0,0,0,0,1
2015-01-26 13:30:00-05:00,S&P/Case-Shiller Home Price YoY NOV,2015,4,0,0,0,0,0,1
2015-01-26 13:30:00-05:00,Markit Composite PMI Flash JAN,2015,2,1,0,1,0,0,0
2015-01-26 13:30:00-05:00,Markit Services PMI Flash JAN,2015,2,1,0,1,0,0,0
2015-01-26 13:30:00-05:00,New Home Sales DEC,2015,4,0,0,0,0,0,1
2015-01-26 13:30:00-05:00,New Home Sales MoM DEC,2015,4,0,0,0,0,0,1
2015-01-26 13:30:00-05:00,CB Consumer Confidence JAN,2015,3,1,0,0,1,0,0
2015-01-26 13:30:00-05:00,Richmond Fed Manufacturing Index JAN,2015,4,0,0,0,0,0,1
2015-01-27 13:30:00-05:00,MBA 30-Year Mortgage Rate JAN/24,2015,4,0,0,0,0,0,1
2015-01-27 13:30:00-05:00,MBA Mortgage Applications JAN/24,2015,4,0,0,0,0,0,1
2015-01-27 13:30:00-05:00,EIA Crude Oil Stocks Change JAN/24,2015,4,0,0,0,0,0,1
2015-01-27 13:30:00-05:00,EIA Gasoline Stocks Change JAN/24,2015,4,0,0,0,0,0,1
2015-01-27 13:30:00-05:00,2-Year Note Auction,2015,3,1,0,0,1,0,0
2015-01-28 13:30:00-05:00,Fed Interest Rate Decision,2015,4,0,0,0,0,0,1
2015-01-28 13:30:00-05:00,Initial Jobless Claims JAN/24,2015,4,0,0,0,0,0,1
2015-01-28 13:30:00-05:00,Continuing Jobless Claims JAN/17,2015,4,0,0,0,0,0,1
2015-01-28 13:30:00-05:00,Pending Home Sales MoM DEC,2015,4,0,0,0,0,0,1
2015-01-28 13:30:00-05:00,Pending Home Sales YoY DEC,2015,4,0,0,0,0,0,1
2015-01-28 13:30:00-05:00,EIA Natural Gas Stocks Change JAN/24,2015,4,0,0,0,0,0,1
2015-01-28 13:30:00-05:00,5-Year Note Auction,2015,3,1,0,0,1,0,0
2015-01-28 13:30:00-05:00,7-Year Note Auction,2015,3,1,0,0,1,0,0
2015-01-29 13:30:00-05:00,GDP Growth Rate QoQ Adv Q4,2015,4,0,0,0,0,0,1
2015-01-29 13:30:00-05:00,GDP Price Index QoQ Adv Q4,2015,4,0,0,0,0,0,1
2015-01-29 13:30:00-05:00,Core PCE Prices QoQ Q4,2015,1,1,1,0,0,0,0
2015-01-29 13:30:00-05:00,PCE Prices QoQ Q4,2015,1,1,1,0,0,0,0
2015-01-29 13:30:00-05:00,Chicago PMI JAN,2015,2,1,0,1,0,0,0
2015-01-29 13:30:00-05:00,Reuters Michigan Consumer Expectations Final JAN,2015,4,0,0,0,0,0,1
2015-01-29 13:30:00-05:00,Reuters Michigan Consumer Sentiment Final JAN,2015,4,0,0,0,0,0,1
2015-01-29 13:30:00-05:00,Reuters Michigan Current Conditions Final JAN,2015,4,0,0,0,0,0,1
2015-02-01 13:30:00-05:00,Personal Income (MoM) DEC,2015,4,0,0,0,0,0,1
2015-02-01 13:30:00-05:00,Personal Spending MoM DEC,2015,4,0,0,0,0,0,1
2015-02-01 13:30:00-05:00,PCE Price Index MoM DEC,2015,1,1,1,0,0,0,0
2015-02-01 13:30:00-05:00,PCE Price Index YoY DEC,2015,1,1,1,0,0,0,0
2015-02-01 13:30:00-05:00,Core PCE Price Index MoM DEC,2015,1,1,1,0,0,0,0
2015-02-01 13:30:00-05:00,Core PCE Price Index YoY DEC,2015,1,1,1,0,0,0,0
2015-02-01 13:30:00-05:00,Markit Manufacturing PMI Final JAN,2015,2,1,0,1,0,0,0
2015-02-01 13:30:00-05:00,Construction Spending MoM DEC,2015,4,0,0,0,0,0,1
2015-02-01 13:30:00-05:00,ISM Manufacturing Employment JAN,2015,4,0,0,0,0,0,1
2015-02-01 13:30:00-05:00,ISM Manufacturing New Orders JAN,2015,4,0,0,0,0,0,1
2015-02-01 13:30:00-05:00,ISM Manufacturing PMI JAN,2015,2,1,0,1,0,0,0
2015-02-01 13:30:00-05:00,ISM Manufacturing Prices JAN,2015,4,0,0,0,0,0,1
2015-02-01 13:30:00-05:00,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-01 13:30:00-05:00,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-02 13:30:00-05:00,Redbook MoM JAN/31,2015,4,0,0,0,0,0,1
2015-02-02 13:30:00-05:00,Redbook YoY JAN/31,2015,4,0,0,0,0,0,1
2015-02-02 13:30:00-05:00,Factory Orders ex Transportation DEC,2015,4,0,0,0,0,0,1
2015-02-02 13:30:00-05:00,Factory Orders MoM DEC,2015,4,0,0,0,0,0,1
2015-02-02 13:30:00-05:00,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-02-02 13:30:00-05:00,52-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-02-03 13:30:00-05:00,Total Vehicle Sales JAN,2015,4,0,0,0,0,0,1
2015-02-03 13:30:00-05:00,MBA 30-Year Mortgage Rate JAN/31,2015,4,0,0,0,0,0,1
2015-02-03 13:30:00-05:00,MBA Mortgage Applications JAN/31,2015,4,0,0,0,0,0,1
2015-02-03 13:30:00-05:00,ADP Employment Change JAN,2015,2,1,0,1,0,0,0
2015-02-03 13:30:00-05:00,Markit Composite PMI Final JAN,2015,2,1,0,1,0,0,0
2015-02-03 13:30:00-05:00,Markit Services PMI Final JAN,2015,2,1,0,1,0,0,0
2015-02-03 13:30:00-05:00,ISM Non-Manufacturing Business Activity JAN,2015,4,0,0,0,0,0,1
2015-02-03 13:30:00-05:00,ISM Non-Manufacturing Employment JAN,2015,4,0,0,0,0,0,1
2015-02-03 13:30:00-05:00,ISM Non-Manufacturing PMI JAN,2015,2,1,0,1,0,0,0
2015-02-03 13:30:00-05:00,ISM Non-Manufacturing Prices JAN,2015,4,0,0,0,0,0,1
2015-02-03 13:30:00-05:00,EIA Crude Oil Stocks Change JAN/31,2015,4,0,0,0,0,0,1
2015-02-03 13:30:00-05:00,EIA Gasoline Stocks Change JAN/31,2015,4,0,0,0,0,0,1
2015-02-04 13:30:00-05:00,Challenger Job Cuts JAN,2015,3,1,0,0,1,0,0
2015-02-04 13:30:00-05:00,Balance of Trade DEC,2015,4,0,0,0,0,0,1
2015-02-04 13:30:00-05:00,Initial Jobless Claims JAN/31,2015,4,0,0,0,0,0,1
2015-02-04 13:30:00-05:00,Nonfarm Productivity QoQ Prel Q4,2015,4,0,0,0,0,0,1
2015-02-04 13:30:00-05:00,Unit Labour Costs QoQ Prel Q4,2015,4,0,0,0,0,0,1
2015-02-04 13:30:00-05:00,Continuing Jobless Claims JAN/24,2015,4,0,0,0,0,0,1
2015-02-04 13:30:00-05:00,EIA Natural Gas Stocks Change JAN/31,2015,4,0,0,0,0,0,1
2015-02-05 13:30:00-05:00,Non Farm Payrolls JAN,2015,1,1,1,0,0,0,0
2015-02-05 13:30:00-05:00,Unemployment Rate JAN,2015,1,1,1,0,0,0,0
2015-02-05 13:30:00-05:00,Average Hourly Earnings MoM JAN,2015,4,0,0,0,0,0,1
2015-02-05 13:30:00-05:00,Average Weekly Hours JAN,2015,4,0,0,0,0,0,1
2015-02-05 13:30:00-05:00,Government Payrolls JAN,2015,1,1,1,0,0,0,0
2015-02-05 13:30:00-05:00,Manufacturing Payrolls JAN,2015,1,1,1,0,0,0,0
2015-02-05 13:30:00-05:00,Nonfarm Payrolls Private JAN,2015,1,1,1,0,0,0,0
2015-02-05 13:30:00-05:00,Participation Rate JAN,2015,4,0,0,0,0,0,1
2015-02-06 13:30:00-05:00,Consumer Credit Change DEC,2015,4,0,0,0,0,0,1
2015-02-08 13:30:00-05:00,Fed Labor Market Conditions Index (MoM) JAN,2015,4,0,0,0,0,0,1
2015-02-08 13:30:00-05:00,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-08 13:30:00-05:00,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-09 13:30:00-05:00,Redbook MoM FEB/07,2015,4,0,0,0,0,0,1
2015-02-09 13:30:00-05:00,Redbook YoY FEB/07,2015,4,0,0,0,0,0,1
2015-02-09 13:30:00-05:00,NFIB Business Optimism Index JAN,2015,4,0,0,0,0,0,1
2015-02-09 13:30:00-05:00,IBD/TIPP Economic Optimism FEB,2015,4,0,0,0,0,0,1
2015-02-09 13:30:00-05:00,JOLTs Job Openings DEC,2015,2,1,0,1,0,0,0
2015-02-09 13:30:00-05:00,Wholesale Inventories MoM DEC,2015,4,0,0,0,0,0,1
2015-02-09 13:30:00-05:00,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-02-09 13:30:00-05:00,3-Year Note Auction,2015,3,1,0,0,1,0,0
2015-02-10 13:30:00-05:00,MBA 30-Year Mortgage Rate FEB/07,2015,4,0,0,0,0,0,1
2015-02-10 13:30:00-05:00,MBA Mortgage Applications FEB/07,2015,4,0,0,0,0,0,1
2015-02-10 13:30:00-05:00,EIA Crude Oil Stocks Change FEB/07,2015,4,0,0,0,0,0,1
2015-02-10 13:30:00-05:00,EIA Gasoline Stocks Change FEB/07,2015,4,0,0,0,0,0,1
2015-02-10 13:30:00-05:00,10-Year Note Auction,2015,3,1,0,0,1,0,0
2015-02-11 13:30:00-05:00,Monthly Budget Statement JAN,2015,4,0,0,0,0,0,1
2015-02-11 13:30:00-05:00,Retail Sales MoM JAN,2015,4,0,0,0,0,0,1
2015-02-11 13:30:00-05:00,Initial Jobless Claims FEB/07,2015,4,0,0,0,0,0,1
2015-02-11 13:30:00-05:00,Retail Sales Ex Autos MoM FEB,2015,4,0,0,0,0,0,1
2015-02-11 13:30:00-05:00,Continuing Jobless Claims JAN/31,2015,4,0,0,0,0,0,1
2015-02-11 13:30:00-05:00,Retail Sales YoY JAN,2015,4,0,0,0,0,0,1
2015-02-11 13:30:00-05:00,Business Inventories MoM DEC,2015,4,0,0,0,0,0,1
2015-02-11 13:30:00-05:00,EIA Natural Gas Stocks Change FEB/07,2015,4,0,0,0,0,0,1
2015-02-11 13:30:00-05:00,30-Year Bond Auction,2015,3,1,0,0,1,0,0
2015-02-12 13:30:00-05:00,Export Prices MoM JAN,2015,4,0,0,0,0,0,1
2015-02-12 13:30:00-05:00,Import Prices MoM JAN,2015,4,0,0,0,0,0,1
2015-02-12 13:30:00-05:00,Michigan Consumer Expectations Prel FEB,2015,4,0,0,0,0,0,1
2015-02-12 13:30:00-05:00,Michigan Consumer Sentiment Prel FEB,2015,4,0,0,0,0,0,1
2015-02-12 13:30:00-05:00,Reuters Michigan Current Conditions Prel FEB,2015,4,0,0,0,0,0,1
2015-02-16 13:30:00-05:00,NY Empire State Manufacturing Index FEB,2015,4,0,0,0,0,0,1
2015-02-16 13:30:00-05:00,NAHB Housing Market Index FEB,2015,4,0,0,0,0,0,1
2015-02-16 13:30:00-05:00,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-16 13:30:00-05:00,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-17 13:30:00-05:00,MBA 30-Year Mortgage Rate FEB/14,2015,4,0,0,0,0,0,1
2015-02-17 13:30:00-05:00,MBA Mortgage Applications FEB/14,2015,4,0,0,0,0,0,1
2015-02-17 13:30:00-05:00,Building Permits JAN,2015,4,0,0,0,0,0,1
2015-02-17 13:30:00-05:00,Core PPI MoM JAN,2015,1,1,1,0,0,0,0
2015-02-17 13:30:00-05:00,Core PPI YoY JAN,2015,1,1,1,0,0,0,0
2015-02-17 13:30:00-05:00,Housing Starts JAN,2015,4,0,0,0,0,0,1
2015-02-17 13:30:00-05:00,Housing Starts MoM JAN,2015,4,0,0,0,0,0,1
2015-02-17 13:30:00-05:00,PPI MoM JAN,2015,1,1,1,0,0,0,0
2015-02-17 13:30:00-05:00,Building Permits MoM JAN,2015,4,0,0,0,0,0,1
2015-02-17 13:30:00-05:00,PPI YoY JAN,2015,1,1,1,0,0,0,0
2015-02-17 13:30:00-05:00,Redbook MoM FEB/14,2015,4,0,0,0,0,0,1
2015-02-17 13:30:00-05:00,Redbook YoY FEB/14,2015,4,0,0,0,0,0,1
2015-02-17 13:30:00-05:00,Industrial Production MoM JAN,2015,3,1,0,0,1,0,0
2015-02-17 13:30:00-05:00,Industrial Production YoY JAN,2015,3,1,0,0,1,0,0
2015-02-17 13:30:00-05:00,Capacity Utilization JAN,2015,4,0,0,0,0,0,1
2015-02-17 13:30:00-05:00,Manufacturing Production YoY JAN,2015,4,0,0,0,0,0,1
2015-02-17 13:30:00-05:00,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-02-18 13:30:00-05:00,FOMC Minutes,2015,4,0,0,0,0,1,1
2015-02-18 13:30:00-05:00,Net Long-term TIC Flows DEC,2015,4,0,0,0,0,0,1
2015-02-18 13:30:00-05:00,Overall Net Capital Flows DEC,2015,4,0,0,0,0,0,1
2015-02-18 13:30:00-05:00,Initial Jobless Claims FEB/14,2015,4,0,0,0,0,0,1
2015-02-18 13:30:00-05:00,Continuing Jobless Claims FEB/07,2015,4,0,0,0,0,0,1
2015-02-18 13:30:00-05:00,Philadelphia Fed Manufacturing Index FEB,2015,4,0,0,0,0,0,1
2015-02-18 13:30:00-05:00,CB Leading Index MoM JAN,2015,4,0,0,0,0,0,1
2015-02-18 13:30:00-05:00,EIA Natural Gas Stocks Change FEB/14,2015,4,0,0,0,0,0,1
2015-02-18 13:30:00-05:00,EIA Crude Oil Stocks Change FEB/14,2015,4,0,0,0,0,0,1
2015-02-18 13:30:00-05:00,EIA Gasoline Stocks Change FEB/14,2015,4,0,0,0,0,0,1
2015-02-19 13:30:00-05:00,Markit Manufacturing PMI Flash FEB,2015,2,1,0,1,0,0,0
2015-02-22 13:30:00-05:00,Chicago Fed National Activity Index JAN,2015,4,0,0,0,0,0,1
2015-02-22 13:30:00-05:00,Existing Home Sales JAN,2015,4,0,0,0,0,0,1
2015-02-22 13:30:00-05:00,Existing Home Sales MoM JAN,2015,4,0,0,0,0,0,1
2015-02-22 13:30:00-05:00,Dallas Fed Manufacturing Index FEB,2015,4,0,0,0,0,0,1
2015-02-22 13:30:00-05:00,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-22 13:30:00-05:00,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-23 13:30:00-05:00,Redbook MoM FEB/21,2015,4,0,0,0,0,0,1
2015-02-23 13:30:00-05:00,Redbook YoY FEB/21,2015,4,0,0,0,0,0,1
2015-02-23 13:30:00-05:00,S&P/Case-Shiller Home Price MoM DEC,2015,4,0,0,0,0,0,1
2015-02-23 13:30:00-05:00,S&P/Case-Shiller Home Price YoY DEC,2015,4,0,0,0,0,0,1
2015-02-23 13:30:00-05:00,Markit Composite PMI Flash FEB,2015,2,1,0,1,0,0,0
2015-02-23 13:30:00-05:00,Markit Services PMI Flash FEB,2015,2,1,0,1,0,0,0
2015-02-23 13:30:00-05:00,Fed Yellen Testimony SBC,2015,4,0,0,0,0,0,1
2015-02-23 13:30:00-05:00,CB Consumer Confidence FEB,2015,3,1,0,0,1,0,0
2015-02-23 13:30:00-05:00,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-02-23 13:30:00-05:00,2-Year Note Auction,2015,3,1,0,0,1,0,0
2015-02-24 13:30:00-05:00,MBA 30-Year Mortgage Rate FEB/21,2015,4,0,0,0,0,0,1
2015-02-24 13:30:00-05:00,MBA Mortgage Applications FEB/21,2015,4,0,0,0,0,0,1
2015-02-24 13:30:00-05:00,Fed Yellen Testimony HFSC,2015,4,0,0,0,0,0,1
2015-02-24 13:30:00-05:00,New Home Sales JAN,2015,4,0,0,0,0,0,1
2015-02-24 13:30:00-05:00,New Home Sales MoM JAN,2015,4,0,0,0,0,0,1
