datetime,events,year,tier,IND_MACRO,IND_Tier1,IND_Tier2,IND_Tier3,IND_FED,IND_Tier4
2015-01-02,Markit Manufacturing PMI Final DEC,2015,2,1,0,1,0,0,0
2015-01-02,Construction Spending MoM NOV,2015,4,0,0,0,0,0,1
2015-01-02,ISM Manufacturing Employment DEC,2015,4,0,0,0,0,0,1
2015-01-02,ISM Manufacturing New Orders DEC,2015,4,0,0,0,0,0,1
2015-01-02,ISM Manufacturing PMI DEC,2015,2,1,0,1,0,0,0
2015-01-02,ISM Prices Paid DEC,2015,4,0,0,0,0,0,1
2015-01-05,ISM New York Index DEC,2015,4,0,0,0,0,0,1
2015-01-05,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-05,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-06,Total Vehicle Sales DEC,2015,4,0,0,0,0,0,1
2015-01-06,Redbook MoM DEC/31,2015,4,0,0,0,0,0,1
2015-01-06,Redbook YoY DEC/31,2015,4,0,0,0,0,0,1
2015-01-06,Markit Composite PMI Final DEC 2014,2015,2,1,0,1,0,0,0
2015-01-06,Markit Services PMI Final DEC,2015,2,1,0,1,0,0,0
2015-01-06,Factory Orders MoM NOV,2015,4,0,0,0,0,0,1
2015-01-06,ISM Non-Manufacturing Business Activity DEC,2015,4,0,0,0,0,0,1
2015-01-06,ISM Non-Manufacturing Employment DEC,2015,4,0,0,0,0,0,1
2015-01-06,ISM Non-Manufacturing New Orders DEC,2015,4,0,0,0,0,0,1
2015-01-06,ISM Non-Manufacturing PMI JAN,2015,2,1,0,1,0,0,0
2015-01-06,ISM Non-Manufacturing Prices DEC,2015,4,0,0,0,0,0,1
2015-01-06,Factory Orders ex Transportation NOV,2015,4,0,0,0,0,0,1
2015-01-06,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-01-06,52-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-01-07,MBA 30-Year Mortgage Rate JAN/03,2015,4,0,0,0,0,0,1
2015-01-07,MBA Mortgage Applications JAN/03,2015,4,0,0,0,0,0,1
2015-01-07,ADP Employment Change DEC,2015,2,1,0,1,0,0,0
2015-01-07,Balance of Trade NOV,2015,4,0,0,0,0,0,1
2015-01-07,EIA Crude Oil Stocks Change JAN/03,2015,4,0,0,0,0,0,1
2015-01-07,EIA Gasoline Stocks Change JAN/03,2015,4,0,0,0,0,0,1
2015-01-08,FOMC Minutes,2015,4,0,0,0,0,1,1
2015-01-08,Challenger Job Cuts DEC,2015,3,1,0,0,1,0,0
2015-01-08,Initial Jobless Claims JAN/03,2015,4,0,0,0,0,0,1
2015-01-08,Continuing Jobless Claims DEC/27,2015,4,0,0,0,0,0,1
2015-01-08,EIA Natural Gas Stocks Change JAN/03,2015,4,0,0,0,0,0,1
2015-01-09,Consumer Credit Change NOV,2015,4,0,0,0,0,0,1
2015-01-09,Non Farm Payrolls DEC,2015,1,1,1,0,0,0,0
2015-01-09,Unemployment Rate DEC,2015,1,1,1,0,0,0,0
2015-01-09,Average Hourly Earnings MoM DEC,2015,4,0,0,0,0,0,1
2015-01-09,Average Weekly Hours DEC,2015,4,0,0,0,0,0,1
2015-01-09,Government Payrolls DEC,2015,1,1,1,0,0,0,0
2015-01-09,Manufacturing Payrolls DEC,2015,1,1,1,0,0,0,0
2015-01-09,Nonfarm Payrolls Private DEC,2015,1,1,1,0,0,0,0
2015-01-09,Participation Rate DEC,2015,4,0,0,0,0,0,1
2015-01-09,Wholesale Inventories MoM NOV,2015,4,0,0,0,0,0,1
2015-01-12,Fed Labor Market Conditions Index (MoM) DEC,2015,4,0,0,0,0,0,1
2015-01-12,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-12,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-12,3-Year Note Auction,2015,3,1,0,0,1,0,0
2015-01-13,Redbook MoM JAN/10,2015,4,0,0,0,0,0,1
2015-01-13,Redbook YoY JAN/10,2015,4,0,0,0,0,0,1
2015-01-13,NFIB Business Optimism Index DEC,2015,4,0,0,0,0,0,1
2015-01-13,IBD/TIPP Economic Optimism JAN,2015,4,0,0,0,0,0,1
2015-01-13,JOLTs Job Openings NOV,2015,2,1,0,1,0,0,0
2015-01-13,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-01-13,10-Year Note Auction,2015,3,1,0,0,1,0,0
2015-01-14,Monthly Budget Statement DEC,2015,4,0,0,0,0,0,1
2015-01-14,MBA 30-Year Mortgage Rate JAN/10,2015,4,0,0,0,0,0,1
2015-01-14,MBA Mortgage Applications JAN/10,2015,4,0,0,0,0,0,1
2015-01-14,Retail Sales MoM DEC,2015,4,0,0,0,0,0,1
2015-01-14,Export Prices MoM DEC,2015,4,0,0,0,0,0,1
2015-01-14,Import Prices MoM DEC,2015,4,0,0,0,0,0,1
2015-01-14,Retail Sales Ex Autos MoM JAN,2015,4,0,0,0,0,0,1
2015-01-14,Export Prices YoY DEC,2015,4,0,0,0,0,0,1
2015-01-14,Import Prices YoY DEC,2015,4,0,0,0,0,0,1
2015-01-14,Retail Sales YoY DEC,2015,4,0,0,0,0,0,1
2015-01-14,Business Inventories MoM NOV,2015,4,0,0,0,0,0,1
2015-01-14,EIA Crude Oil Stocks Change JAN/10,2015,4,0,0,0,0,0,1
2015-01-14,EIA Gasoline Stocks Change JAN/10,2015,4,0,0,0,0,0,1
2015-01-14,30-Year Bond Auction,2015,3,1,0,0,1,0,0
2015-01-15,Fed Beige Book,2015,4,0,0,0,0,1,1
2015-01-15,Core PPI MoM DEC,2015,1,1,1,0,0,0,0
2015-01-15,Core PPI YoY DEC,2015,1,1,1,0,0,0,0
2015-01-15,Initial Jobless Claims JAN/10,2015,4,0,0,0,0,0,1
2015-01-15,NY Empire State Manufacturing Index JAN,2015,4,0,0,0,0,0,1
2015-01-15,PPI MoM DEC,2015,1,1,1,0,0,0,0
2015-01-15,Continuing Jobless Claims JAN/03,2015,4,0,0,0,0,0,1
2015-01-15,PPI YoY DEC,2015,1,1,1,0,0,0,0
2015-01-15,Philadelphia Fed Manufacturing Index JAN,2015,4,0,0,0,0,0,1
2015-01-15,EIA Natural Gas Stocks Change JAN/10,2015,4,0,0,0,0,0,1
2015-01-16,Core Inflation Rate YoY DEC,2015,1,1,1,0,0,0,0
2015-01-16,Inflation Rate YoY DEC,2015,1,1,1,0,0,0,0
2015-01-16,Inflation Rate MoM DEC,2015,1,1,1,0,0,0,0
2015-01-16,Core Inflation Rate MoM DEC,2015,1,1,1,0,0,0,0
2015-01-16,Industrial Production MoM DEC,2015,3,1,0,0,1,0,0
2015-01-16,Industrial Production YoY DEC,2015,3,1,0,0,1,0,0
2015-01-16,Capacity Utilization DEC,2015,4,0,0,0,0,0,1
2015-01-16,Manufacturing Production YoY DEC,2015,4,0,0,0,0,0,1
2015-01-16,Reuters Michigan Consumer Expectations JAN,2015,4,0,0,0,0,0,1
2015-01-16,Reuters Michigan Consumer Sentiment Prel JAN,2015,4,0,0,0,0,0,1
2015-01-16,Reuters Michigan Current Conditions JAN,2015,4,0,0,0,0,0,1
2015-01-17,Net Long-term TIC Flows NOV,2015,4,0,0,0,0,0,1
2015-01-17,Overall Net Capital Flows NOV,2015,4,0,0,0,0,0,1
2015-01-20,NAHB Housing Market Index JAN,2015,4,0,0,0,0,0,1
2015-01-20,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-20,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-21,MBA 30-Year Mortgage Rate JAN/17,2015,4,0,0,0,0,0,1
2015-01-21,MBA Mortgage Applications JAN/10,2015,4,0,0,0,0,0,1
2015-01-21,Building Permits DEC,2015,4,0,0,0,0,0,1
2015-01-21,Housing Starts DEC,2015,4,0,0,0,0,0,1
2015-01-21,Housing Starts MoM DEC,2015,4,0,0,0,0,0,1
2015-01-21,Building Permits MoM DEC,2015,4,0,0,0,0,0,1
2015-01-21,Redbook MoM JAN/17,2015,4,0,0,0,0,0,1
2015-01-21,Redbook YoY 17JAN,2015,4,0,0,0,0,0,1
2015-01-21,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-01-22,Initial Jobless Claims JAN/17,2015,4,0,0,0,0,0,1
2015-01-22,Continuing Jobless Claims JAN/10,2015,4,0,0,0,0,0,1
2015-01-22,House Price Index MoM NOV,2015,4,0,0,0,0,0,1
2015-01-22,EIA Natural Gas Stocks Change JAN/17,2015,4,0,0,0,0,0,1
2015-01-22,EIA Crude Oil Stocks Change JAN/17,2015,4,0,0,0,0,0,1
2015-01-22,EIA Gasoline Stocks Change JAN/17,2015,4,0,0,0,0,0,1
2015-01-23,Chicago Fed National Activity Index DEC,2015,4,0,0,0,0,0,1
2015-01-23,Markit Manufacturing PMI Flash JAN,2015,2,1,0,1,0,0,0
2015-01-23,Existing Home Sales DEC,2015,4,0,0,0,0,0,1
2015-01-23,Existing Home Sales MoM DEC,2015,4,0,0,0,0,0,1
2015-01-23,CB Leading Index MoM DEC,2015,4,0,0,0,0,0,1
2015-01-26,Dallas Fed Manufacturing Index JAN,2015,4,0,0,0,0,0,1
2015-01-26,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-26,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-01-26,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-01-27,Durable Goods Orders MoM DEC,2015,4,0,0,0,0,0,1
2015-01-27,Durable Goods Orders Ex Transp MoM DEC,2015,4,0,0,0,0,0,1
2015-01-27,Redbook MoM JAN/24,2015,4,0,0,0,0,0,1
2015-01-27,Redbook YoY JAN/24,2015,4,0,0,0,0,0,1
2015-01-27,S&P/Case-Shiller Home Price MoM NOV,2015,4,0,0,0,0,0,1
2015-01-27,S&P/Case-Shiller Home Price YoY NOV,2015,4,0,0,0,0,0,1
2015-01-27,Markit Composite PMI Flash JAN,2015,2,1,0,1,0,0,0
2015-01-27,Markit Services PMI Flash JAN,2015,2,1,0,1,0,0,0
2015-01-27,New Home Sales DEC,2015,4,0,0,0,0,0,1
2015-01-27,New Home Sales MoM DEC,2015,4,0,0,0,0,0,1
2015-01-27,CB Consumer Confidence JAN,2015,3,1,0,0,1,0,0
2015-01-27,Richmond Fed Manufacturing Index JAN,2015,4,0,0,0,0,0,1
2015-01-28,MBA 30-Year Mortgage Rate JAN/24,2015,4,0,0,0,0,0,1
2015-01-28,MBA Mortgage Applications JAN/24,2015,4,0,0,0,0,0,1
2015-01-28,EIA Crude Oil Stocks Change JAN/24,2015,4,0,0,0,0,0,1
2015-01-28,EIA Gasoline Stocks Change JAN/24,2015,4,0,0,0,0,0,1
2015-01-28,2-Year Note Auction,2015,3,1,0,0,1,0,0
2015-01-29,Fed Interest Rate Decision,2015,4,0,0,0,0,0,1
2015-01-29,Initial Jobless Claims JAN/24,2015,4,0,0,0,0,0,1
2015-01-29,Continuing Jobless Claims JAN/17,2015,4,0,0,0,0,0,1
2015-01-29,Pending Home Sales MoM DEC,2015,4,0,0,0,0,0,1
2015-01-29,Pending Home Sales YoY DEC,2015,4,0,0,0,0,0,1
2015-01-29,EIA Natural Gas Stocks Change JAN/24,2015,4,0,0,0,0,0,1
2015-01-29,5-Year Note Auction,2015,3,1,0,0,1,0,0
2015-01-29,7-Year Note Auction,2015,3,1,0,0,1,0,0
2015-01-30,GDP Growth Rate QoQ Adv Q4,2015,4,0,0,0,0,0,1
2015-01-30,GDP Price Index QoQ Adv Q4,2015,4,0,0,0,0,0,1
2015-01-30,Core PCE Prices QoQ Q4,2015,1,1,1,0,0,0,0
2015-01-30,PCE Prices QoQ Q4,2015,1,1,1,0,0,0,0
2015-01-30,Chicago PMI JAN,2015,2,1,0,1,0,0,0
2015-01-30,Reuters Michigan Consumer Expectations Final JAN,2015,4,0,0,0,0,0,1
2015-01-30,Reuters Michigan Consumer Sentiment Final JAN,2015,4,0,0,0,0,0,1
2015-01-30,Reuters Michigan Current Conditions Final JAN,2015,4,0,0,0,0,0,1
2015-02-02,Personal Income (MoM) DEC,2015,4,0,0,0,0,0,1
2015-02-02,Personal Spending MoM DEC,2015,4,0,0,0,0,0,1
2015-02-02,PCE Price Index MoM DEC,2015,1,1,1,0,0,0,0
2015-02-02,PCE Price Index YoY DEC,2015,1,1,1,0,0,0,0
2015-02-02,Core PCE Price Index MoM DEC,2015,1,1,1,0,0,0,0
2015-02-02,Core PCE Price Index YoY DEC,2015,1,1,1,0,0,0,0
2015-02-02,Markit Manufacturing PMI Final JAN,2015,2,1,0,1,0,0,0
2015-02-02,Construction Spending MoM DEC,2015,4,0,0,0,0,0,1
2015-02-02,ISM Manufacturing Employment JAN,2015,4,0,0,0,0,0,1
2015-02-02,ISM Manufacturing New Orders JAN,2015,4,0,0,0,0,0,1
2015-02-02,ISM Manufacturing PMI JAN,2015,2,1,0,1,0,0,0
2015-02-02,ISM Manufacturing Prices JAN,2015,4,0,0,0,0,0,1
2015-02-02,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-02,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-03,Redbook MoM JAN/31,2015,4,0,0,0,0,0,1
2015-02-03,Redbook YoY JAN/31,2015,4,0,0,0,0,0,1
2015-02-03,Factory Orders ex Transportation DEC,2015,4,0,0,0,0,0,1
2015-02-03,Factory Orders MoM DEC,2015,4,0,0,0,0,0,1
2015-02-03,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-02-03,52-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-02-04,Total Vehicle Sales JAN,2015,4,0,0,0,0,0,1
2015-02-04,MBA 30-Year Mortgage Rate JAN/31,2015,4,0,0,0,0,0,1
2015-02-04,MBA Mortgage Applications JAN/31,2015,4,0,0,0,0,0,1
2015-02-04,ADP Employment Change JAN,2015,2,1,0,1,0,0,0
2015-02-04,Markit Composite PMI Final JAN,2015,2,1,0,1,0,0,0
2015-02-04,Markit Services PMI Final JAN,2015,2,1,0,1,0,0,0
2015-02-04,ISM Non-Manufacturing Business Activity JAN,2015,4,0,0,0,0,0,1
2015-02-04,ISM Non-Manufacturing Employment JAN,2015,4,0,0,0,0,0,1
2015-02-04,ISM Non-Manufacturing PMI JAN,2015,2,1,0,1,0,0,0
2015-02-04,ISM Non-Manufacturing Prices JAN,2015,4,0,0,0,0,0,1
2015-02-04,EIA Crude Oil Stocks Change JAN/31,2015,4,0,0,0,0,0,1
2015-02-04,EIA Gasoline Stocks Change JAN/31,2015,4,0,0,0,0,0,1
2015-02-05,Challenger Job Cuts JAN,2015,3,1,0,0,1,0,0
2015-02-05,Balance of Trade DEC,2015,4,0,0,0,0,0,1
2015-02-05,Initial Jobless Claims JAN/31,2015,4,0,0,0,0,0,1
2015-02-05,Nonfarm Productivity QoQ Prel Q4,2015,4,0,0,0,0,0,1
2015-02-05,Unit Labour Costs QoQ Prel Q4,2015,4,0,0,0,0,0,1
2015-02-05,Continuing Jobless Claims JAN/24,2015,4,0,0,0,0,0,1
2015-02-05,EIA Natural Gas Stocks Change JAN/31,2015,4,0,0,0,0,0,1
2015-02-06,Non Farm Payrolls JAN,2015,1,1,1,0,0,0,0
2015-02-06,Unemployment Rate JAN,2015,1,1,1,0,0,0,0
2015-02-06,Average Hourly Earnings MoM JAN,2015,4,0,0,0,0,0,1
2015-02-06,Average Weekly Hours JAN,2015,4,0,0,0,0,0,1
2015-02-06,Government Payrolls JAN,2015,1,1,1,0,0,0,0
2015-02-06,Manufacturing Payrolls JAN,2015,1,1,1,0,0,0,0
2015-02-06,Nonfarm Payrolls Private JAN,2015,1,1,1,0,0,0,0
2015-02-06,Participation Rate JAN,2015,4,0,0,0,0,0,1
2015-02-07,Consumer Credit Change DEC,2015,4,0,0,0,0,0,1
2015-02-09,Fed Labor Market Conditions Index (MoM) JAN,2015,4,0,0,0,0,0,1
2015-02-09,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-09,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-10,Redbook MoM FEB/07,2015,4,0,0,0,0,0,1
2015-02-10,Redbook YoY FEB/07,2015,4,0,0,0,0,0,1
2015-02-10,NFIB Business Optimism Index JAN,2015,4,0,0,0,0,0,1
2015-02-10,IBD/TIPP Economic Optimism FEB,2015,4,0,0,0,0,0,1
2015-02-10,JOLTs Job Openings DEC,2015,2,1,0,1,0,0,0
2015-02-10,Wholesale Inventories MoM DEC,2015,4,0,0,0,0,0,1
2015-02-10,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-02-10,3-Year Note Auction,2015,3,1,0,0,1,0,0
2015-02-11,MBA 30-Year Mortgage Rate FEB/07,2015,4,0,0,0,0,0,1
2015-02-11,MBA Mortgage Applications FEB/07,2015,4,0,0,0,0,0,1
2015-02-11,EIA Crude Oil Stocks Change FEB/07,2015,4,0,0,0,0,0,1
2015-02-11,EIA Gasoline Stocks Change FEB/07,2015,4,0,0,0,0,0,1
2015-02-11,10-Year Note Auction,2015,3,1,0,0,1,0,0
2015-02-12,Monthly Budget Statement JAN,2015,4,0,0,0,0,0,1
2015-02-12,Retail Sales MoM JAN,2015,4,0,0,0,0,0,1
2015-02-12,Initial Jobless Claims FEB/07,2015,4,0,0,0,0,0,1
2015-02-12,Retail Sales Ex Autos MoM FEB,2015,4,0,0,0,0,0,1
2015-02-12,Continuing Jobless Claims JAN/31,2015,4,0,0,0,0,0,1
2015-02-12,Retail Sales YoY JAN,2015,4,0,0,0,0,0,1
2015-02-12,Business Inventories MoM DEC,2015,4,0,0,0,0,0,1
2015-02-12,EIA Natural Gas Stocks Change FEB/07,2015,4,0,0,0,0,0,1
2015-02-12,30-Year Bond Auction,2015,3,1,0,0,1,0,0
2015-02-13,Export Prices MoM JAN,2015,4,0,0,0,0,0,1
2015-02-13,Import Prices MoM JAN,2015,4,0,0,0,0,0,1
2015-02-13,Michigan Consumer Expectations Prel FEB,2015,4,0,0,0,0,0,1
2015-02-13,Michigan Consumer Sentiment Prel FEB,2015,4,0,0,0,0,0,1
2015-02-13,Reuters Michigan Current Conditions Prel FEB,2015,4,0,0,0,0,0,1
2015-02-17,NY Empire State Manufacturing Index FEB,2015,4,0,0,0,0,0,1
2015-02-17,NAHB Housing Market Index FEB,2015,4,0,0,0,0,0,1
2015-02-17,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-17,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-18,MBA 30-Year Mortgage Rate FEB/14,2015,4,0,0,0,0,0,1
2015-02-18,MBA Mortgage Applications FEB/14,2015,4,0,0,0,0,0,1
2015-02-18,Building Permits JAN,2015,4,0,0,0,0,0,1
2015-02-18,Core PPI MoM JAN,2015,1,1,1,0,0,0,0
2015-02-18,Core PPI YoY JAN,2015,1,1,1,0,0,0,0
2015-02-18,Housing Starts JAN,2015,4,0,0,0,0,0,1
2015-02-18,Housing Starts MoM JAN,2015,4,0,0,0,0,0,1
2015-02-18,PPI MoM JAN,2015,1,1,1,0,0,0,0
2015-02-18,Building Permits MoM JAN,2015,4,0,0,0,0,0,1
2015-02-18,PPI YoY JAN,2015,1,1,1,0,0,0,0
2015-02-18,Redbook MoM FEB/14,2015,4,0,0,0,0,0,1
2015-02-18,Redbook YoY FEB/14,2015,4,0,0,0,0,0,1
2015-02-18,Industrial Production MoM JAN,2015,3,1,0,0,1,0,0
2015-02-18,Industrial Production YoY JAN,2015,3,1,0,0,1,0,0
2015-02-18,Capacity Utilization JAN,2015,4,0,0,0,0,0,1
2015-02-18,Manufacturing Production YoY JAN,2015,4,0,0,0,0,0,1
2015-02-18,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-02-19,FOMC Minutes,2015,4,0,0,0,0,1,1
2015-02-19,Net Long-term TIC Flows DEC,2015,4,0,0,0,0,0,1
2015-02-19,Overall Net Capital Flows DEC,2015,4,0,0,0,0,0,1
2015-02-19,Initial Jobless Claims FEB/14,2015,4,0,0,0,0,0,1
2015-02-19,Continuing Jobless Claims FEB/07,2015,4,0,0,0,0,0,1
2015-02-19,Philadelphia Fed Manufacturing Index FEB,2015,4,0,0,0,0,0,1
2015-02-19,CB Leading Index MoM JAN,2015,4,0,0,0,0,0,1
2015-02-19,EIA Natural Gas Stocks Change FEB/14,2015,4,0,0,0,0,0,1
2015-02-19,EIA Crude Oil Stocks Change FEB/14,2015,4,0,0,0,0,0,1
2015-02-19,EIA Gasoline Stocks Change FEB/14,2015,4,0,0,0,0,0,1
2015-02-20,Markit Manufacturing PMI Flash FEB,2015,2,1,0,1,0,0,0
2015-02-23,Chicago Fed National Activity Index JAN,2015,4,0,0,0,0,0,1
2015-02-23,Existing Home Sales JAN,2015,4,0,0,0,0,0,1
2015-02-23,Existing Home Sales MoM JAN,2015,4,0,0,0,0,0,1
2015-02-23,Dallas Fed Manufacturing Index FEB,2015,4,0,0,0,0,0,1
2015-02-23,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-23,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-02-24,Redbook MoM FEB/21,2015,4,0,0,0,0,0,1
2015-02-24,Redbook YoY FEB/21,2015,4,0,0,0,0,0,1
2015-02-24,S&P/Case-Shiller Home Price MoM DEC,2015,4,0,0,0,0,0,1
2015-02-24,S&P/Case-Shiller Home Price YoY DEC,2015,4,0,0,0,0,0,1
2015-02-24,Markit Composite PMI Flash FEB,2015,2,1,0,1,0,0,0
2015-02-24,Markit Services PMI Flash FEB,2015,2,1,0,1,0,0,0
2015-02-24,Fed Yellen Testimony SBC,2015,4,0,0,0,0,0,1
2015-02-24,CB Consumer Confidence FEB,2015,3,1,0,0,1,0,0
2015-02-24,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-02-24,2-Year Note Auction,2015,3,1,0,0,1,0,0
2015-02-25,MBA 30-Year Mortgage Rate FEB/21,2015,4,0,0,0,0,0,1
2015-02-25,MBA Mortgage Applications FEB/21,2015,4,0,0,0,0,0,1
2015-02-25,Fed Yellen Testimony HFSC,2015,4,0,0,0,0,0,1
2015-02-25,New Home Sales JAN,2015,4,0,0,0,0,0,1
2015-02-25,New Home Sales MoM JAN,2015,4,0,0,0,0,0,1
2015-02-25,EIA Crude Oil Stocks Change FEB/19,2015,4,0,0,0,0,0,1
2015-02-25,EIA Gasoline Stocks Change FEB/21,2015,4,0,0,0,0,0,1
2015-02-25,5-Year Note Auction,2015,3,1,0,0,1,0,0
2015-02-26,Core Inflation Rate YoY JAN,2015,1,1,1,0,0,0,0
2015-02-26,Durable Goods Orders MoM JAN,2015,4,0,0,0,0,0,1
2015-02-26,Inflation Rate YoY JAN,2015,1,1,1,0,0,0,0
2015-02-26,Durable Goods Orders Ex Transp MoM JAN,2015,4,0,0,0,0,0,1
2015-02-26,Inflation Rate MoM JAN,2015,1,1,1,0,0,0,0
2015-02-26,Initial Jobless Claims FEB/21,2015,4,0,0,0,0,0,1
2015-02-26,Continuing Jobless Claims FEB/14,2015,4,0,0,0,0,0,1
2015-02-26,Core Inflation Rate MoM JAN,2015,1,1,1,0,0,0,0
2015-02-26,House Price Index MoM DEC,2015,4,0,0,0,0,0,1
2015-02-26,EIA Natural Gas Stocks Change FEB/21,2015,4,0,0,0,0,0,1
2015-02-26,Kansas Fed Manufacturing Index FEB,2015,4,0,0,0,0,0,1
2015-02-26,7-Year Note Auction,2015,3,1,0,0,1,0,0
2015-02-27,GDP Growth Rate QoQ 2nd Est Q4,2015,4,0,0,0,0,0,1
2015-02-27,GDP Price Index QoQ 2nd Est Q4,2015,4,0,0,0,0,0,1
2015-02-27,Core PCE Prices QoQ Q4,2015,1,1,1,0,0,0,0
2015-02-27,PCE Prices QoQ Q4,2015,1,1,1,0,0,0,0
2015-02-27,Chicago PMI FEB,2015,2,1,0,1,0,0,0
2015-02-27,Michigan Consumer Sentiment Final FEB,2015,4,0,0,0,0,0,1
2015-02-27,Pending Home Sales MoM JAN,2015,4,0,0,0,0,0,1
2015-02-27,Pending Home Sales YoY JAN,2015,4,0,0,0,0,0,1
2015-03-02,Personal Income (MoM) JAN,2015,4,0,0,0,0,0,1
2015-03-02,Personal Spending MoM JAN,2015,4,0,0,0,0,0,1
2015-03-02,PCE Price Index MoM JAN,2015,1,1,1,0,0,0,0
2015-03-02,PCE Price Index YoY JAN,2015,1,1,1,0,0,0,0
2015-03-02,Core PCE Price Index MoM JAN,2015,1,1,1,0,0,0,0
2015-03-02,Core PCE Price Index YoY JAN,2015,1,1,1,0,0,0,0
2015-03-02,Markit Manufacturing PMI Final FEB,2015,2,1,0,1,0,0,0
2015-03-02,Construction Spending MoM JAN,2015,4,0,0,0,0,0,1
2015-03-02,ISM Manufacturing Employment FEB,2015,4,0,0,0,0,0,1
2015-03-02,ISM Manufacturing New Orders FEB,2015,4,0,0,0,0,0,1
2015-03-02,ISM Manufacturing PMI FEB,2015,2,1,0,1,0,0,0
2015-03-02,3-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-03-02,6-Month Bill Auction,2015,3,1,0,0,1,0,0
2015-03-03,Redbook MoM FEB/28,2015,4,0,0,0,0,0,1
2015-03-03,Redbook YoY FEB/28,2015,4,0,0,0,0,0,1
2015-03-03,ISM New York Index FEB,2015,4,0,0,0,0,0,1
2015-03-03,IBD/TIPP Economic Optimism MAR,2015,4,0,0,0,0,0,1
2015-03-03,4-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-03-03,52-Week Bill Auction,2015,3,1,0,0,1,0,0
2015-03-04,Total Vehicle Sales FEB,2015,4,0,0,0,0,0,1
2015-03-04,MBA 30-Year Mortgage Rate FEB/28,2015,4,0,0,0,0,0,1
2015-03-04,MBA Mortgage Applications FEB/28,2015,4,0,0,0,0,0,1
2015-03-04,ADP Employment Change FEB,2015,2,1,0,1,0,0,0
2015-03-04,Markit Composite PMI Final FEB,2015,2,1,0,1,0,0,0
2015-03-04,Markit Services PMI Final FEB,2015,2,1,0,1,0,0,0
2015-03-04,ISM Non-Manufacturing PMI FEB,2015,2,1,0,1,0,0,0
2015-03-04,EIA Crude Oil Stocks Change FEB/28,2015,4,0,0,0,0,0,1
2015-03-04,EIA Gasoline Stocks Change FEB/28,2015,4,0,0,0,0,0,1
2015-03-05,Fed Beige Book,2015,4,0,0,0,0,1,1
2015-03-05,Challenger Job Cuts FEB,2015,3,1,0,0,1,0,0
2015-03-05,Initial Jobless Claims FEB/28,2015,4,0,0,0,0,0,1
2015-03-05,Unit Labour Costs QoQ Final Q4,2015,4,0,0,0,0,0,1
2015-03-05,Continuing Jobless Claims FEB/21,2015,4,0,0,0,0,0,1
2015-03-05,Nonfarm Productivity QoQ Q4,2015,4,0,0,0,0,0,1
2015-03-05,Factory Orders ex Transportation JAN,2015,4,0,0,0,0,0,1
2015-03-05,Factory Orders MoM JAN,2015,4,0,0,0,0,0,1
2015-03-05,EIA Natural Gas Stocks Change FEB/28,2015,4,0,0,0,0,0,1
2015-03-06,Balance of Trade JAN,2015,4,0,0,0,0,0,1
2015-03-06,Non Farm Payrolls FEB,2015,1,1,1,0,0,0,0
2015-03-06,Unemployment Rate FEB,2015,1,1,1,0,0,0,0
2015-03-06,Average Hourly Earnings MoM FEB,2015,4,0,0,0,0,0,1
2015-03-06,Average Weekly Hours FEB,2015,4,0,0,0,0,0,1
2015-03-06,Government Payrolls FEB,2015,1,1,1,0,0,0,0
2015-03-06,Manufacturing Payrolls FEB,2015,1,1,1,0,0,0,0
2015-03-06,Nonfarm Payrolls Private FEB,2015,1,1,1,0,0,0,0
2015-03-06,Participation Rate FEB,2015,4,0,0,0,0,0,1
2015-03-07,Consumer Credit Change JAN,2015,4,0,0,0,0,0,1
2015-03-09,Fed Labor Market Conditions Index (MoM) FEB,2015,4,0,0,0,0,0,1
2015-03-09,3-Month Bill Auction,2015,3,1,0,0,1,0,0
