date,return,All Data ZScore,This Batch ZScore
2025-01-03,2.75,-0.33456324936060555,-0.5083159383372726
2025-01-03,1.0,-1.0525619269784967,-1.5461276457758708
2025-01-03,5.0,0.588577907576683,0.826013399798068
2025-01-03,3.0,-0.23199200970090683,-0.36005712298890147
2025-01-05,3.5,-0.02684953038150937,-0.06353949229215912
2025-01-06,2.75,-0.33456324936060555,-0.5083159383372726
2025-01-06,5.75,0.8962916265557792,1.2707898458431814
2025-01-06,3.0,-0.23199200970090683,-0.36005712298890147
2025-01-06,4.5,0.38343542825728555,0.5294957691013256
2025-01-06,6.0,0.998862866215478,1.4190486611915527
2025-01-07,1.5,-0.8474194476590993,-1.2496100150791285
2025-01-07,3.75,0.07572170927818936,0.08471932305621206
2025-01-07,1.75,-0.7448482079994005,-1.1013511997307572
2025-01-07,6.25,1.1014341058751767,1.5673074765399237
