date,return,All Data ZScore,This Batch ZScore
2024-12-22,3.0,-1.2630385423660944,-1.4792724603507603
2024-12-23,7.25,-0.15547367754799524,0.45516075703100317
2024-12-24,4.5,-0.8721332959597065,-0.7965313248042556
2024-12-25,3.25,-1.1978876679650297,-1.3654822710930095
2024-12-26,8.0,0.039978945655198744,0.7965313248042556
2024-12-27,5.75,-0.5463789239543831,-0.22758037851550159
2024-12-29,4.5,-0.8721332959597065,-0.7965313248042556
2024-12-30,10.25,0.6263368152647807,1.8206430281240127
2024-12-31,7.0,-0.2206245519490599,0.34137056777325236
2025-01-01,7.25,-0.15547367754799524,0.45516075703100317
2025-01-02,8.5,0.17028069445732807,1.024111703319757
2025-01-03,7.25,-0.15547367754799524,0.45516075703100317
2025-01-05,3.5,-1.1327367935639652,-1.2516920818352588
2025-01-06,7.5,-0.09032280314693057,0.568950946288754
