date,return,All Data ZScore,This Batch ZScore
2025-01-03,2.75,-1.0128210945555196,-0.5083159383372726
2025-01-03,1.0,-1.543752136120836,-1.5461276457758708
2025-01-03,5.0,-0.330195469685827,0.826013399798068
2025-01-03,3.0,-0.9369738029033315,-0.36005712298890147
2025-01-05,3.5,-0.7852792195989554,-0.06353949229215912
2025-01-06,2.75,-1.0128210945555196,-0.5083159383372726
2025-01-06,5.75,-0.10265359472926285,1.2707898458431814
2025-01-06,3.0,-0.9369738029033315,-0.36005712298890147
2025-01-06,4.5,-0.48189005299020315,0.5294957691013256
2025-01-06,6.0,-0.026806303077074784,1.4190486611915527
2025-01-07,1.5,-1.3920575528164598,-1.2496100150791285
2025-01-07,3.75,-0.7094319279467673,0.08471932305621206
2025-01-07,1.75,-1.3162102611642719,-1.1013511997307572
2025-01-07,6.25,0.04904098857511328,1.5673074765399237
