date,return,All Data ZScore,This Batch ZScore
2025-01-03,1.0,-1.9827263883864388,-0.8678927211688109
2025-01-03,4.0,0.030503482898252877,0.4456746406002002
2025-01-05,2.25,-1.143880608684484,-0.32057298709838966
2025-01-05,1.0,-1.9827263883864388,-0.8678927211688109
2025-01-05,0.75,-2.1504955443268297,-0.9773566679828952
2025-01-05,3.5,-0.3050348289825291,0.22674674697203165
2025-01-06,2.5,-0.9761114527440929,-0.21110904028430538
2025-01-06,7.5,2.3792716660637265,1.9781698959973795
2025-01-06,0.75,-2.1504955443268297,-0.9773566679828952
2025-01-06,1.75,-1.479418920565266,-0.5395008807265581
2025-01-06,3.5,-0.3050348289825291,0.22674674697203165
2025-01-06,3.0,-0.6405731408633111,0.007818853343863133
2025-01-07,8.0,2.7148099779445083,2.197097789625548
2025-01-07,2.25,-1.143880608684484,-0.32057298709838966
