timestamp,session,Adj Close,Close,High,Low,Open,Volume,event_before,exact_event,event_after
2022-12-15 10:00:00-05:00,US Mid 10-15 ET,114.890625,114.890625,114.921875,114.640625,114.859375,158016.0,"Business Inventories MoM OCT, Retail Inventories Ex Autos MoM OCT",,EIA Natural Gas Stocks Change DEC/09
2022-12-15 11:00:00-05:00,US Mid 10-15 ET,114.9375,114.9375,114.96875,114.84375,114.890625,80986.0,EIA Natural Gas Stocks Change DEC/09,,"4-Week Bill Auction, 8-Week Bill Auction"
2022-12-15 12:00:00-05:00,US Mid 10-15 ET,115.015625,115.015625,115.03125,114.9375,114.9375,65315.0,"4-Week Bill Auction, 8-Week Bill Auction",,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT"
2022-12-15 13:00:00-05:00,US Mid 10-15 ET,115.0,115.0,115.0625,114.984375,115.015625,60354.0,"4-Week Bill Auction, 8-Week Bill Auction",,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT"
2022-12-15 14:00:00-05:00,US Mid 10-15 ET,114.921875,114.921875,115.0,114.90625,114.984375,75353.0,"4-Week Bill Auction, 8-Week Bill Auction",,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT"
2022-12-15 15:00:00-05:00,US Close 15-17 ET,114.96875,114.96875,114.984375,114.890625,114.9375,47081.0,"4-Week Bill Auction, 8-Week Bill Auction",,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT"
2022-12-15 16:00:00-05:00,US Close 15-17 ET,114.96875,114.96875,114.984375,114.921875,114.96875,24524.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-15 18:00:00-05:00,Asia 18-24 ET,114.859375,114.859375,114.953125,114.859375,114.9375,0.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-15 19:00:00-05:00,Asia 18-24 ET,114.90625,114.90625,114.90625,114.84375,114.875,5978.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-15 20:00:00-05:00,Asia 18-24 ET,114.796875,114.796875,114.90625,114.78125,114.90625,11210.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-15 21:00:00-05:00,Asia 18-24 ET,114.765625,114.765625,114.859375,114.75,114.8125,13360.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-15 22:00:00-05:00,Asia 18-24 ET,114.78125,114.78125,114.8125,114.75,114.765625,7324.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-15 23:00:00-05:00,Asia 18-24 ET,114.765625,114.765625,114.8125,114.75,114.765625,5309.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-16 00:00:00-05:00,London 0-7 ET,114.78125,114.78125,114.78125,114.75,114.765625,6267.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-16 01:00:00-05:00,London 0-7 ET,114.75,114.75,114.8125,114.734375,114.78125,8076.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-16 02:00:00-05:00,London 0-7 ET,114.71875,114.71875,114.78125,114.65625,114.75,34192.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-16 03:00:00-05:00,London 0-7 ET,114.796875,114.796875,114.8125,114.703125,114.71875,43720.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-16 04:00:00-05:00,London 0-7 ET,114.703125,114.703125,114.8125,114.671875,114.796875,25941.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
2022-12-16 05:00:00-05:00,London 0-7 ET,114.671875,114.671875,114.734375,114.609375,114.703125,37882.0,"Net Long-term TIC Flows OCT, Foreign Bond Investment OCT, Overall Net Capital Flows OCT",,"S&P Global Composite PMI Flash DEC, S&P Global Manufacturing PMI Flash DEC, S&P Global Services PMI Flash DEC"
