Datetime,Adj Close,Close,High,Low,Open,Volume
2000-09-21,99.95313262939452,99.95313262939452,99.95313262939452,99.625,99.65625,41462.0
2000-09-21,99.95313262939453,99.95313262939453,99.95313262939453,99.625,99.65625,41462.0
2000-09-22,99.82813262939453,99.82813262939453,99.875,99.82813262939453,99.85938262939453,35044.0
2000-09-22,99.82813262939452,99.82813262939452,99.875,99.82813262939452,99.85938262939452,35044.0
2000-09-25,99.9375,99.9375,99.96875,99.9375,99.9375,35198.0
2000-09-26,100.1875,100.1875,100.2343978881836,100.1406021118164,100.1718978881836,52999.0
2000-09-27,100.125,100.125,100.1406021118164,100.09380340576172,100.1093978881836,39859.0
2000-09-28,100.2031021118164,100.2031021118164,100.21880340576172,100.09380340576172,100.1406021118164,38071.0
2000-09-29,100.21880340576172,100.21880340576172,100.2656021118164,100.2031021118164,100.2656021118164,23099.0
2000-10-02,100.2031021118164,100.2031021118164,100.2031021118164,100.1718978881836,100.1875,30775.0
2000-10-03,99.9375,99.9375,100.0625,99.90625,99.9375,41741.0
2000-10-04,99.79688262939452,99.79688262939452,99.79688262939452,99.75,99.75,38723.0
2000-10-04,99.79688262939453,99.79688262939453,99.79688262939453,99.75,99.75,38723.0
2000-10-05,100.0156021118164,100.0156021118164,100.0156021118164,99.96875,99.98438262939453,46207.0
2000-10-05,100.0156021118164,100.0156021118164,100.0156021118164,99.96875,99.98438262939452,46207.0
2000-10-06,100.4531021118164,100.4531021118164,100.53130340576172,100.4218978881836,100.5156021118164,46207.0
2000-10-09,100.2343978881836,100.2343978881836,100.53130340576172,100.4218978881836,100.5156021118164,37830.0
2000-10-10,100.5625,100.5625,100.5781021118164,100.3906021118164,100.4375,70492.0
2000-10-11,100.59380340576172,100.59380340576172,100.6718978881836,100.5781021118164,100.6406021118164,63019.0
2000-10-12,101.0156021118164,101.0156021118164,101.15630340576172,100.3906021118164,100.53130340576172,31998.0
2000-10-13,100.90630340576172,100.90630340576172,101.2031021118164,100.78130340576172,101.0,31476.0
2000-10-16,100.84380340576172,100.84380340576172,100.9218978881836,100.65630340576172,100.78130340576172,51452.0
2000-10-17,101.25,101.25,101.3281021118164,100.71880340576172,100.8593978881836,66584.0
2000-10-18,101.25,101.25,102.0625,101.1093978881836,101.34380340576172,46500.0
2000-10-19,101.375,101.375,101.5625,101.0,101.21880340576172,27298.0
2000-10-20,101.5468978881836,101.5468978881836,101.625,101.2656021118164,101.2968978881836,39645.0
2000-10-23,101.8593978881836,101.8593978881836,101.90630340576172,101.5468978881836,101.5625,43713.0
