Datetime,Adj Close,Close,High,Low,Open,Volume
2025-05-16,130.42,130.42,130.65,130.11,130.16,819.43K
2025-05-19,130.54,130.54,130.60,129.72,130.20,996.24K
2025-05-20,130.24,130.24,130.75,129.99,130.61,1.13M
2025-05-21,129.89,129.89,130.27,129.59,130.26,1.08M
2025-05-22,129.85,129.85,130.04,129.49,129.61,1.07M
2025-05-23,130.65,130.65,130.94,129.85,129.99,1.24M
2025-05-26,130.51,130.51,130.55,129.92,130.00,11.03K
2025-05-27,130.74,130.74,131.02,130.53,130.60,32.79K
2025-05-28,130.63,130.63,130.82,130.50,130.75,43.61K
2025-05-29,131.02,131.02,131.13,130.19,130.45,85.10K
2025-05-30,131.02,131.02,131.23,130.75,131.08,260.62K
2025-06-02,130.93,130.93,131.09,130.52,131.08,944.36K
2025-06-03,131.30,131.30,131.49,131.05,131.17,1.72M
2025-06-04,131.07,131.07,131.39,130.94,131.27,974.69K
2025-06-05,130.34,130.34,131.64,130.28,131.25,140.81K
2025-06-06,130.78,130.78,130.92,130.44,130.50,8.98K
2025-06-09,130.30,130.30,130.99,130.13,130.26,731.76K
2025-06-10,130.83,130.83,130.96,130.37,130.48,783.81K
2025-06-11,130.80,130.80,130.97,130.53,130.89,954.75K
2025-06-12,131.32,131.32,131.49,130.73,130.82,1.01M
2025-06-13,130.78,130.78,131.95,130.63,131.47,898.97K
2025-06-16,130.71,130.71,130.96,130.18,130.73,811.29K
