Datetime,Adj Close,Close,High,Low,Open,Volume
2024-12-02 14:30:00+00:00,44987.171875,44987.171875,44987.171875,44925.0,44925.859375,0.0
2024-12-02 14:31:00+00:00,44952.3984375,44952.3984375,45001.66015625,44950.26171875,44993.66015625,2752695.0
2024-12-02 14:32:00+00:00,44961.55859375,44961.55859375,44961.55859375,44928.23046875,44953.6796875,2746579.0
2024-12-02 14:33:00+00:00,44962.80078125,44962.80078125,44968.21875,44941.0,44967.171875,2448465.0
2024-12-02 14:34:00+00:00,44935.87890625,44935.87890625,44961.91015625,44935.87890625,44961.91015625,2159276.0
2024-12-02 14:35:00+00:00,44913.48828125,44913.48828125,44935.80078125,44896.44921875,44934.55078125,2732366.0
2024-12-02 14:36:00+00:00,44870.7109375,44870.7109375,44913.7109375,44868.23828125,44913.7109375,2380711.0
2024-12-02 14:37:00+00:00,44842.171875,44842.171875,44867.58984375,44840.26171875,44867.58984375,1841945.0
2024-12-02 14:38:00+00:00,44840.8984375,44840.8984375,44848.44921875,44833.390625,44843.55078125,2176318.0
2024-12-02 14:39:00+00:00,44819.46875,44819.46875,44841.01171875,44818.828125,44840.05859375,1798225.0
2024-12-02 14:40:00+00:00,44815.7109375,44815.7109375,44826.01171875,44810.01953125,44818.37109375,2717808.0
2024-12-02 14:41:00+00:00,44835.73828125,44835.73828125,44836.19140625,44808.76953125,44815.26953125,1866019.0
2024-12-02 14:42:00+00:00,44826.44921875,44826.44921875,44842.05078125,44815.83984375,44834.7109375,2016725.0
2024-12-02 14:43:00+00:00,44828.30078125,44828.30078125,44834.19140625,44821.69140625,44827.6796875,1496119.0
2024-12-02 14:44:00+00:00,44838.41015625,44838.41015625,44839.23828125,44822.609375,44827.859375,1385967.0
2024-12-02 14:45:00+00:00,44842.51171875,44842.51171875,44846.21875,44832.3515625,44837.94140625,1506333.0
2024-12-02 14:46:00+00:00,44839.1015625,44839.1015625,44846.9609375,44833.44921875,44843.3203125,1719215.0
2024-12-02 14:47:00+00:00,44815.66015625,44815.66015625,44839.03125,44815.66015625,44839.03125,1316650.0
2024-12-02 14:48:00+00:00,44816.98046875,44816.98046875,44823.37890625,44811.69140625,44815.3515625,1419316.0
2024-12-02 14:49:00+00:00,44813.0390625,44813.0390625,44828.66015625,44812.71875,44816.921875,1446913.0
2024-12-02 14:50:00+00:00,44795.76171875,44795.76171875,44819.94921875,44794.30859375,44816.41015625,1675697.0
2024-12-02 14:51:00+00:00,44785.171875,44785.171875,44799.16015625,44783.828125,44796.12890625,1114934.0
2024-12-02 14:52:00+00:00,44778.53125,44778.53125,44787.98046875,44777.12109375,44785.08984375,989348.0
2024-12-02 14:53:00+00:00,44768.0,44768.0,44778.96875,44767.5390625,44778.7890625,1086837.0
2024-12-02 14:54:00+00:00,44758.75,44758.75,44768.03125,44750.3515625,44768.03125,1209869.0
2024-12-02 14:55:00+00:00,44757.3203125,44757.3203125,44764.609375,44751.96875,44757.3515625,1453336.0
2024-12-02 14:56:00+00:00,44746.421875,44746.421875,44755.078125,44742.6484375,44754.98828125,1082145.0
2024-12-02 14:57:00+00:00,44753.12890625,44753.12890625,44756.19140625,44743.30078125,44747.80859375,1158166.0
2024-12-02 14:58:00+00:00,44767.37109375,44767.37109375,44767.98828125,44753.8203125,44753.8203125,1356992.0
2024-12-02 14:59:00+00:00,44771.91015625,44771.91015625,44773.41015625,44763.30078125,44767.640625,1121831.0
2024-12-02 15:00:00+00:00,44783.66015625,44783.66015625,44795.8984375,44772.1484375,44783.640625,2403534.0
2024-12-02 15:01:00+00:00,44786.19140625,44786.19140625,44789.12890625,44773.94140625,44783.8203125,1215473.0
2024-12-02 15:02:00+00:00,44753.859375,44753.859375,44785.58984375,44753.859375,44785.58984375,1193044.0
2024-12-02 15:03:00+00:00,44743.66015625,44743.66015625,44751.5703125,44731.58984375,44751.44140625,1457534.0
2024-12-02 15:04:00+00:00,44729.51171875,44729.51171875,44743.12890625,44723.6796875,44743.12890625,1115130.0
2024-12-02 15:05:00+00:00,44729.83984375,44729.83984375,44730.390625,44713.6015625,44729.140625,1190507.0
2024-12-02 15:06:00+00:00,44721.23828125,44721.23828125,44730.41015625,44721.23828125,44727.01171875,1242102.0
2024-12-02 15:07:00+00:00,44739.078125,44739.078125,44743.8203125,44714.98828125,44721.69921875,1130625.0
2024-12-02 15:08:00+00:00,44736.48828125,44736.48828125,44746.69140625,44734.01953125,44738.19921875,960357.0
2024-12-02 15:09:00+00:00,44733.9296875,44733.9296875,44747.62890625,44730.6015625,44735.96875,819495.0
2024-12-02 15:10:00+00:00,44731.30078125,44731.30078125,44736.44140625,44724.62109375,44735.26171875,873461.0
2024-12-02 15:11:00+00:00,44728.96875,44728.96875,44733.12890625,44721.78125,44728.828125,1180198.0
2024-12-02 15:12:00+00:00,44725.609375,44725.609375,44744.05078125,44721.9296875,44729.16015625,948787.0
2024-12-02 15:13:00+00:00,44720.12109375,44720.12109375,44730.96875,44719.609375,44725.94921875,1067130.0
2024-12-02 15:14:00+00:00,44721.23828125,44721.23828125,44730.94140625,44713.890625,44721.48046875,1178123.0
2024-12-02 15:15:00+00:00,44734.859375,44734.859375,44737.30859375,44719.5390625,44721.078125,1620588.0
2024-12-02 15:16:00+00:00,44727.44921875,44727.44921875,44736.26953125,44723.9609375,44733.23046875,913190.0
2024-12-02 15:17:00+00:00,44738.01953125,44738.01953125,44738.87890625,44724.01171875,44727.2890625,1072844.0
2024-12-02 15:18:00+00:00,44729.03125,44729.03125,44740.73828125,44726.71875,44738.28125,1188007.0
2024-12-02 15:19:00+00:00,44723.23828125,44723.23828125,44729.37109375,44722.671875,44728.4296875,1181020.0
2024-12-02 15:20:00+00:00,44715.3984375,44715.3984375,44726.8515625,44715.25,44723.55078125,1137112.0
2024-12-02 15:21:00+00:00,44720.16015625,44720.16015625,44721.21875,44713.421875,44714.9296875,766164.0
2024-12-02 15:22:00+00:00,44713.21875,44713.21875,44718.671875,44710.80859375,44717.0703125,1069047.0
2024-12-02 15:23:00+00:00,44711.859375,44711.859375,44722.05859375,44710.5703125,44712.30859375,1007236.0
2024-12-02 15:24:00+00:00,44710.69140625,44710.69140625,44715.69140625,44710.16015625,44712.91015625,839181.0
2024-12-02 15:25:00+00:00,44716.171875,44716.171875,44724.98046875,44710.98828125,44710.98828125,789016.0
2024-12-02 15:26:00+00:00,44723.71875,44723.71875,44727.19921875,44713.01171875,44714.37109375,968092.0
2024-12-02 15:27:00+00:00,44734.921875,44734.921875,44741.51953125,44722.44921875,44723.62109375,1130700.0
2024-12-02 15:28:00+00:00,44741.671875,44741.671875,44743.078125,44729.83984375,44734.76171875,1013600.0
2024-12-02 15:29:00+00:00,44741.9296875,44741.9296875,44744.5390625,44728.37890625,44743.4296875,2180392.0
2024-12-02 15:30:00+00:00,44733.609375,44733.609375,44741.94140625,44731.4296875,44741.94140625,2198936.0
2024-12-02 15:31:00+00:00,44755.2890625,44755.2890625,44756.80078125,44734.03125,44734.03125,1359490.0
2024-12-02 15:32:00+00:00,44772.421875,44772.421875,44773.0703125,44754.53125,44755.109375,993358.0
2024-12-02 15:33:00+00:00,44779.26171875,44779.26171875,44783.44140625,44773.3984375,44773.55078125,1072352.0
2024-12-02 15:34:00+00:00,44772.16015625,44772.16015625,44781.140625,44767.62109375,44779.46875,1246008.0
2024-12-02 15:35:00+00:00,44772.41015625,44772.41015625,44773.94140625,44765.94140625,44772.46875,980399.0
2024-12-02 15:36:00+00:00,44789.640625,44789.640625,44795.01953125,44772.94140625,44772.94140625,1156306.0
2024-12-02 15:37:00+00:00,44795.328125,44795.328125,44795.328125,44775.578125,44789.0703125,2026216.0
2024-12-02 15:38:00+00:00,44799.6484375,44799.6484375,44800.48828125,44786.80859375,44796.28125,1216153.0
2024-12-02 15:39:00+00:00,44796.1015625,44796.1015625,44802.58984375,44793.30859375,44798.87109375,1088897.0
2024-12-02 15:40:00+00:00,44806.1484375,44806.1484375,44811.671875,44795.609375,44795.609375,1153459.0
2024-12-02 15:41:00+00:00,44808.3984375,44808.3984375,44810.05078125,44802.0390625,44806.0390625,1415147.0
2024-12-02 15:42:00+00:00,44795.37890625,44795.37890625,44808.5390625,44787.69921875,44808.5390625,1178215.0
2024-12-02 15:43:00+00:00,44809.80078125,44809.80078125,44813.4609375,44796.19140625,44796.19140625,1263098.0
2024-12-02 15:44:00+00:00,44813.328125,44813.328125,44817.05859375,44805.0390625,44809.140625,1070332.0
2024-12-02 15:45:00+00:00,44811.91015625,44811.91015625,44824.16015625,44811.91015625,44813.5,830322.0
2024-12-02 15:48:00+00:00,44787.140625,44787.140625,44787.140625,44776.94140625,44786.609375,2625540.0
2024-12-02 15:49:00+00:00,44803.66015625,44803.66015625,44805.671875,44785.73046875,44785.73046875,764504.0
2024-12-02 15:50:00+00:00,44786.890625,44786.890625,44806.23046875,44785.33984375,44804.4609375,1001288.0
2024-12-02 15:51:00+00:00,44788.69140625,44788.69140625,44792.421875,44783.76171875,44786.0,645924.0
2024-12-02 15:52:00+00:00,44793.28125,44793.28125,44794.171875,44781.51953125,44787.51953125,926095.0
2024-12-02 15:53:00+00:00,44785.2109375,44785.2109375,44794.921875,44782.23828125,44793.4609375,703939.0
2024-12-02 15:54:00+00:00,44786.76953125,44786.76953125,44786.890625,44779.94140625,44785.62890625,936823.0
2024-12-02 15:55:00+00:00,44765.1015625,44765.1015625,44786.23046875,44762.12890625,44786.23046875,926726.0
2024-12-02 15:56:00+00:00,44759.30078125,44759.30078125,44770.12109375,44759.19921875,44764.828125,703170.0
2024-12-02 15:57:00+00:00,44750.05078125,44750.05078125,44759.8203125,44745.03125,44759.19921875,715823.0
2024-12-02 15:58:00+00:00,44755.44921875,44755.44921875,44761.44140625,44748.328125,44750.0390625,743065.0
2024-12-02 15:59:00+00:00,44765.9609375,44765.9609375,44766.578125,44752.28125,44755.87890625,1143050.0
2024-12-02 16:00:00+00:00,44747.828125,44747.828125,44766.5,44745.41015625,44766.5,843907.0
2024-12-02 16:01:00+00:00,44733.73046875,44733.73046875,44749.71875,44733.12109375,44748.51953125,787516.0
2024-12-02 16:02:00+00:00,44723.0390625,44723.0390625,44734.8515625,44721.51953125,44734.46875,1536853.0
2024-12-02 16:03:00+00:00,44734.76953125,44734.76953125,44734.921875,44723.41015625,44723.83984375,628996.0
2024-12-02 16:04:00+00:00,44724.08984375,44724.08984375,44733.7109375,44721.08984375,44733.7109375,584664.0
2024-12-02 16:05:00+00:00,44732.16015625,44732.16015625,44735.5390625,44722.69140625,44723.28125,787868.0
2024-12-02 16:06:00+00:00,44753.8984375,44753.8984375,44753.8984375,44732.1796875,44732.1796875,719665.0
2024-12-02 16:07:00+00:00,44752.19921875,44752.19921875,44754.51171875,44749.109375,44753.16015625,871704.0
2024-12-02 16:08:00+00:00,44753.890625,44753.890625,44756.26953125,44747.44921875,44750.62890625,664880.0
2024-12-02 16:09:00+00:00,44771.55078125,44771.55078125,44771.55078125,44754.9296875,44754.9296875,717605.0
2024-12-02 16:10:00+00:00,44773.80859375,44773.80859375,44780.03125,44771.58984375,44772.05078125,815700.0
2024-12-02 16:11:00+00:00,44766.37890625,44766.37890625,44778.37109375,44766.0703125,44774.19921875,666705.0
2024-12-02 16:12:00+00:00,44774.109375,44774.109375,44776.25,44766.19140625,44766.30859375,699545.0
2024-12-02 16:13:00+00:00,44779.05859375,44779.05859375,44781.3984375,44773.96875,44773.96875,560098.0
2024-12-02 16:14:00+00:00,44769.8984375,44769.8984375,44779.3515625,44762.26953125,44779.19921875,852785.0
2024-12-02 16:15:00+00:00,44780.01953125,44780.01953125,44783.0390625,44769.578125,44770.078125,621198.0
2024-12-02 16:16:00+00:00,44785.16015625,44785.16015625,44786.078125,44779.6484375,44780.76171875,661120.0
2024-12-02 16:17:00+00:00,44780.37109375,44780.37109375,44785.23828125,44774.69140625,44785.01171875,487292.0
2024-12-02 16:18:00+00:00,44778.44140625,44778.44140625,44780.30859375,44776.94921875,44780.30859375,521949.0
2024-12-02 16:19:00+00:00,44777.48828125,44777.48828125,44781.3515625,44774.9296875,44779.26171875,533757.0
2024-12-02 16:20:00+00:00,44779.30859375,44779.30859375,44784.26953125,44774.0,44779.3515625,841685.0
2024-12-02 16:21:00+00:00,44774.76953125,44774.76953125,44780.73828125,44770.83984375,44780.73828125,595345.0
2024-12-02 16:22:00+00:00,44770.30078125,44770.30078125,44776.08984375,44765.3203125,44774.48046875,1700991.0
2024-12-02 16:23:00+00:00,44771.55078125,44771.55078125,44772.23046875,44767.6484375,44770.0,984338.0
2024-12-02 16:24:00+00:00,44790.5390625,44790.5390625,44790.5390625,44768.51953125,44771.3984375,669135.0
2024-12-02 16:25:00+00:00,44803.4296875,44803.4296875,44804.12890625,44788.8203125,44790.109375,705324.0
2024-12-02 16:26:00+00:00,44800.3203125,44800.3203125,44802.7109375,44796.46875,44800.8984375,786918.0
