Datetime,Close,High,Low,Open,Volume
2025-05-12 22:00:00+00:00,20935.25,20960.0,20934.5,20954.75,0.0
2025-05-12 22:01:00+00:00,20938.75,20941.0,20931.75,20937.75,95.0
2025-05-12 22:02:00+00:00,20941.25,20942.25,20935.25,20938.75,70.0
2025-05-12 22:03:00+00:00,20951.75,20952.25,20939.5,20940.25,80.0
2025-05-12 22:04:00+00:00,20954.5,20956.75,20948.5,20951.75,159.0
2025-05-12 22:05:00+00:00,20961.25,20963.5,20955.75,20955.75,112.0
2025-05-12 22:06:00+00:00,20956.0,20961.75,20956.0,20961.75,57.0
2025-05-12 22:07:00+00:00,20944.25,20956.5,20942.0,20956.5,151.0
2025-05-12 22:08:00+00:00,20942.75,20946.25,20940.25,20943.0,122.0
2025-05-12 22:09:00+00:00,20944.0,20944.75,20941.5,20942.5,29.0
2025-05-12 22:10:00+00:00,20939.0,20944.75,20934.5,20944.25,180.0
2025-05-12 22:11:00+00:00,20937.75,20938.75,20935.75,20937.5,28.0
2025-05-12 22:12:00+00:00,20942.0,20942.5,20938.5,20938.5,55.0
2025-05-12 22:13:00+00:00,20936.0,20940.5,20934.75,20940.5,49.0
2025-05-12 22:14:00+00:00,20933.5,20936.0,20932.5,20935.75,88.0
2025-05-12 22:15:00+00:00,20934.25,20937.25,20931.0,20933.25,111.0
2025-05-12 22:16:00+00:00,20939.25,20939.25,20926.0,20933.75,185.0
2025-05-12 22:17:00+00:00,20935.5,20943.0,20934.25,20938.5,166.0
2025-05-12 22:18:00+00:00,20937.5,20939.25,20936.0,20936.0,32.0
2025-05-12 22:19:00+00:00,20934.0,20937.25,20932.75,20937.25,45.0
2025-05-12 22:20:00+00:00,20938.75,20939.75,20934.5,20934.5,62.0
2025-05-12 22:21:00+00:00,20935.0,20938.25,20933.75,20938.25,53.0
2025-05-12 22:22:00+00:00,20936.0,20939.75,20932.5,20934.75,112.0
2025-05-12 22:23:00+00:00,20935.0,20936.5,20931.5,20936.5,92.0
2025-05-12 22:24:00+00:00,20937.0,20940.25,20936.0,20936.5,76.0
2025-05-12 22:25:00+00:00,20935.5,20936.5,20933.0,20936.5,34.0
2025-05-12 22:26:00+00:00,20937.0,20937.25,20935.5,20935.5,10.0
2025-05-12 22:27:00+00:00,20935.0,20938.25,20935.0,20937.25,27.0
2025-05-12 22:28:00+00:00,20934.5,20935.5,20933.5,20935.5,25.0
2025-05-12 22:29:00+00:00,20932.75,20934.25,20932.75,20934.0,15.0
2025-05-12 22:30:00+00:00,20921.75,20933.75,20918.5,20933.25,334.0
2025-05-12 22:31:00+00:00,20920.75,20927.0,20919.5,20921.75,157.0
2025-05-12 22:32:00+00:00,20927.0,20928.5,20920.0,20920.5,75.0
2025-05-12 22:33:00+00:00,20922.0,20926.75,20921.5,20926.75,45.0
2025-05-12 22:34:00+00:00,20922.5,20924.75,20916.25,20922.0,114.0
2025-05-12 22:35:00+00:00,20917.5,20924.0,20914.5,20922.25,194.0
2025-05-12 22:36:00+00:00,20919.5,20924.0,20918.0,20918.25,79.0
2025-05-12 22:37:00+00:00,20917.75,20921.25,20916.25,20920.0,38.0
2025-05-12 22:38:00+00:00,20915.0,20918.25,20913.25,20917.75,100.0
2025-05-12 22:39:00+00:00,20916.0,20917.5,20913.5,20915.25,72.0
2025-05-12 22:40:00+00:00,20916.0,20918.5,20914.5,20916.5,50.0
2025-05-12 22:41:00+00:00,20920.0,20924.0,20916.0,20916.25,80.0
2025-05-12 22:42:00+00:00,20923.0,20927.25,20921.0,20921.0,110.0
2025-05-12 22:43:00+00:00,20921.75,20924.75,20918.75,20923.75,52.0
2025-05-12 22:44:00+00:00,20917.75,20923.75,20917.25,20921.25,68.0
2025-05-12 22:45:00+00:00,20920.25,20920.5,20917.25,20918.0,33.0
2025-05-12 22:46:00+00:00,20920.0,20921.0,20919.25,20921.0,11.0
2025-05-12 22:47:00+00:00,20919.5,20922.25,20919.5,20921.75,19.0
2025-05-12 22:48:00+00:00,20920.25,20921.0,20919.5,20920.25,22.0
2025-05-12 22:49:00+00:00,20920.0,20921.0,20920.0,20920.75,13.0
2025-05-12 22:50:00+00:00,20917.25,20921.25,20916.0,20919.5,65.0
2025-05-12 22:51:00+00:00,20918.25,20918.75,20915.5,20917.0,48.0
2025-05-12 22:52:00+00:00,20924.0,20924.5,20918.0,20918.0,76.0
2025-05-12 22:53:00+00:00,20925.0,20925.0,20922.75,20923.5,40.0
2025-05-12 22:54:00+00:00,20922.0,20924.5,20922.0,20924.5,21.0
2025-05-12 22:55:00+00:00,20920.5,20922.5,20920.0,20921.5,43.0
2025-05-12 22:56:00+00:00,20920.0,20923.0,20920.0,20920.75,33.0
2025-05-12 22:57:00+00:00,20920.0,20921.25,20918.5,20920.0,41.0
2025-05-12 22:58:00+00:00,20918.5,20921.5,20917.5,20920.25,32.0
2025-05-12 22:59:00+00:00,20919.5,20919.5,20915.0,20918.5,72.0
2025-05-12 23:00:00+00:00,20932.5,20932.5,20920.5,20920.5,146.0
2025-05-12 23:01:00+00:00,20932.5,20933.25,20929.0,20932.25,78.0
2025-05-12 23:02:00+00:00,20930.0,20932.5,20927.0,20931.75,67.0
2025-05-12 23:03:00+00:00,20931.5,20932.5,20929.25,20930.25,51.0
2025-05-12 23:04:00+00:00,20935.75,20936.0,20931.0,20931.0,76.0
2025-05-12 23:05:00+00:00,20940.75,20943.5,20933.75,20935.75,182.0
2025-05-12 23:06:00+00:00,20936.5,20942.0,20932.75,20941.0,95.0
2025-05-12 23:07:00+00:00,20936.75,20937.5,20933.5,20937.25,22.0
