timestamp,year,session,events,tier,IND_MACRO,IND_Tier1,IND_Tier2,IND_Tier3,IND_FED,IND_Tier4,Adj Close,Close,High,Low,Open,Volume,IND_NE_remove
2000-09-20 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,99.95313262939452,99.95313262939452,99.95313262939452,99.625,99.65625,41462.0,0
2000-09-20 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,99.95313262939452,99.95313262939452,99.95313262939452,99.625,99.65625,41462.0,0
2000-09-21 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,99.82813262939452,99.82813262939452,99.875,99.82813262939452,99.85938262939452,35044.0,0
2000-09-21 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,99.82813262939452,99.82813262939452,99.875,99.82813262939452,99.85938262939452,35044.0,0
2000-09-24 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,99.9375,99.9375,99.96875,99.9375,99.9375,35198.0,0
2000-09-25 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.1875,100.1875,100.2343978881836,100.1406021118164,100.1718978881836,52999.0,0
2000-09-26 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.125,100.125,100.1406021118164,100.09380340576172,100.1093978881836,39859.0,0
2000-09-27 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.2031021118164,100.2031021118164,100.21880340576172,100.09380340576172,100.1406021118164,38071.0,0
2000-09-28 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.21880340576172,100.21880340576172,100.2656021118164,100.2031021118164,100.2656021118164,23099.0,0
2000-10-01 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.2031021118164,100.2031021118164,100.2031021118164,100.1718978881836,100.1875,30775.0,0
2000-10-02 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,99.9375,99.9375,100.0625,99.90625,99.9375,41741.0,0
2000-10-03 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,99.79688262939452,99.79688262939452,99.79688262939452,99.75,99.75,38723.0,0
2000-10-03 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,99.79688262939452,99.79688262939452,99.79688262939452,99.75,99.75,38723.0,0
2000-10-04 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.0156021118164,100.0156021118164,100.0156021118164,99.96875,99.98438262939452,46207.0,0
2000-10-04 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.0156021118164,100.0156021118164,100.0156021118164,99.96875,99.98438262939452,46207.0,0
2000-10-05 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.4531021118164,100.4531021118164,100.53130340576172,100.4218978881836,100.5156021118164,46207.0,0
2000-10-08 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.2343978881836,100.2343978881836,100.53130340576172,100.4218978881836,100.5156021118164,37830.0,0
2000-10-09 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.5625,100.5625,100.5781021118164,100.3906021118164,100.4375,70492.0,0
2000-10-10 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.59380340576172,100.59380340576172,100.6718978881836,100.5781021118164,100.6406021118164,63019.0,0
2000-10-11 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,101.0156021118164,101.0156021118164,101.15630340576172,100.3906021118164,100.53130340576172,31998.0,0
2000-10-12 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.90630340576172,100.90630340576172,101.2031021118164,100.78130340576172,101.0,31476.0,0
2000-10-15 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,100.84380340576172,100.84380340576172,100.9218978881836,100.65630340576172,100.78130340576172,51452.0,0
2000-10-16 20:00:00-04:00,2000,Asia 18-24 ET,,,,,,,,,101.25,101.25,101.3281021118164,100.71880340576172,100.8593978881836,66584.0,0
