timestamp,year,session,events,tier,IND_MACRO,IND_Tier1,IND_Tier2,IND_Tier3,IND_FED,IND_Tier4,Adj Close,Close,High,Low,Open,Volume,IND_NE_remove
2022-12-20 00:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.578125,113.578125,113.625,113.40625,113.453125,0.0,0
2022-12-20 01:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.671875,113.671875,113.6875,113.5,113.5625,39863.0,0
2022-12-20 02:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.671875,113.671875,113.765625,113.640625,113.671875,53836.0,0
2022-12-20 03:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.625,113.625,113.765625,113.59375,113.65625,60422.0,0
2022-12-20 04:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.640625,113.640625,113.703125,113.609375,113.640625,26270.0,0
2022-12-20 05:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.625,113.625,113.65625,113.5625,113.625,19842.0,0
2022-12-20 06:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.703125,113.703125,113.734375,113.578125,113.609375,24511.0,0
2022-12-20 07:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,113.625,113.625,113.734375,113.609375,113.71875,39412.0,0
2022-12-20 08:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,113.5625,113.5625,113.703125,113.546875,113.625,77483.0,0
2022-12-20 09:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,113.390625,113.390625,113.578125,113.3125,113.578125,177665.0,0
2022-12-20 10:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,113.5625,113.5625,113.65625,113.390625,113.390625,132479.0,0
2022-12-20 11:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,113.46875,113.46875,113.578125,113.421875,113.5625,73155.0,0
2022-12-20 12:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,113.453125,113.453125,113.515625,113.421875,113.46875,47191.0,0
2022-12-20 13:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,113.4375,113.4375,113.484375,113.40625,113.453125,40904.0,0
2022-12-20 14:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,113.53125,113.53125,113.578125,113.4375,113.4375,48926.0,0
2022-12-20 15:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,113.46875,113.46875,113.546875,113.453125,113.53125,48290.0,0
2022-12-20 16:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,113.484375,113.484375,113.546875,113.4375,113.484375,28245.0,0
2022-12-20 18:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,113.4375,113.4375,113.53125,113.421875,113.5,0.0,0
2022-12-20 19:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,113.4375,113.4375,113.453125,113.359375,113.4375,10759.0,0
2022-12-20 20:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,113.34375,113.34375,113.4375,113.296875,113.4375,12784.0,0
2022-12-20 21:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,113.34375,113.34375,113.375,113.3125,113.328125,11681.0,0
2022-12-20 22:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,113.421875,113.421875,113.453125,113.328125,113.328125,7663.0,0
2022-12-20 23:00:00-05:00,2022,Asia 18-24 ET,,,,,,,,,113.40625,113.40625,113.4375,113.390625,113.421875,6380.0,0
2022-12-23 00:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.359375,113.359375,113.390625,113.34375,113.375,2726.0,0
2022-12-23 01:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.421875,113.421875,113.4375,113.34375,113.359375,3748.0,0
2022-12-23 02:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.453125,113.453125,113.46875,113.40625,113.421875,10846.0,0
2022-12-23 03:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.390625,113.390625,113.484375,113.375,113.4375,13887.0,0
2022-12-23 04:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.328125,113.328125,113.421875,113.296875,113.390625,18098.0,0
2022-12-23 05:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.3125,113.3125,113.34375,113.296875,113.3125,11073.0,0
2022-12-23 06:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.25,113.25,113.3125,113.171875,113.3125,32066.0,0
2022-12-23 07:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,113.28125,113.28125,113.296875,113.234375,113.265625,22691.0,0
2022-12-23 08:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,113.125,113.125,113.375,113.078125,113.28125,150815.0,0
2022-12-23 09:00:00-05:00,2022,US Open 7-10 ET,,,,,,,,,113.015625,113.015625,113.171875,112.96875,113.125,124003.0,0
2022-12-23 10:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,113.234375,113.234375,113.234375,113.03125,113.046875,96513.0,0
2022-12-23 11:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,113.109375,113.109375,113.265625,113.109375,113.21875,54759.0,0
2022-12-23 12:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,113.078125,113.078125,113.171875,113.0625,113.109375,53560.0,0
2022-12-23 13:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,113.078125,113.078125,113.109375,113.03125,113.09375,31388.0,0
2022-12-23 14:00:00-05:00,2022,US Mid 10-15 ET,,,,,,,,,113.109375,113.109375,113.109375,113.046875,113.09375,15824.0,0
2022-12-23 15:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,113.140625,113.140625,113.15625,113.078125,113.109375,13678.0,0
2022-12-23 16:00:00-05:00,2022,US Close 15-17 ET,,,,,,,,,113.1875,113.1875,113.21875,113.125,113.140625,8726.0,0
2022-12-27 00:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.078125,113.078125,113.109375,113.0625,113.109375,2806.0,0
2022-12-27 01:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.09375,113.09375,113.09375,113.0625,113.078125,2171.0,0
2022-12-27 02:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.078125,113.078125,113.109375,113.03125,113.078125,6420.0,0
2022-12-27 03:00:00-05:00,2022,London 0-7 ET,,,,,,,,,113.0,113.0,113.09375,113.0,113.078125,12333.0,0
