date,return,All Data ZScore,This Batch ZScore
2024-12-24,4.5,-0.8632982910748384,-1.0441501638714188
2024-12-25,3.25,-1.1936786686908332,-1.658356142619312
2024-12-26,8.0,0.06176676624994685,0.6756265766226827
2024-12-27,5.75,-0.5329179134588437,-0.42994418512352534
2024-12-29,4.5,-0.8632982910748384,-1.0441501638714188
2024-12-30,10.25,0.6564514459587374,1.7811973383688908
2024-12-31,7.0,-0.20253753584284892,0.184261793624368
2025-01-01,7.25,-0.13646146031964998,0.3071029893739467
2025-01-02,8.5,0.19391891729634472,0.92130896812184
2025-01-03,7.25,-0.13646146031964998,0.3071029893739467
2025-01-05,3.5,-1.1276025931676341,-1.5355149468697333
2025-01-06,7.5,-0.07038538479645104,0.42994418512352534
2025-01-07,8.0,0.06176676624994685,0.6756265766226827
2025-01-08,7.5,-0.07038538479645104,0.42994418512352534
