date,return,All Data ZScore,This Batch ZScore
2025-01-06,2.75,-0.9029494953361241,-0.6214914424509057
2025-01-06,5.75,0.15814369692327615,1.3485191675821533
2025-01-06,3.0,-0.8145250626478409,-0.4573238916148174
2025-01-06,4.5,-0.2839784665181406,0.5276814134017122
2025-01-06,6.0,0.24656812961155952,1.5126867184182415
2025-01-07,2.0,-1.1682227934009743,-1.1139940949591705
2025-01-07,3.75,-0.5492517645829907,0.03517876089344736
2025-01-07,1.75,-1.2566472260892576,-1.2781616457952587
2025-01-07,6.25,0.33499256229984287,1.6768542692543298
2025-01-07,2.25,-1.0797983607126909,-0.9498265441230822
2025-01-08,2.0,-1.1682227934009743,-1.1139940949591705
2025-01-08,4.0,-0.46082733189470737,0.19934631172953562
2025-01-08,3.5,-0.6376761972712741,-0.1289887899426409
2025-01-08,4.25,-0.372402899206424,0.36351386256562385
