date,return,All Data ZScore,This Batch ZScore
2025-01-06,2.75,-0.9126602123606065,-0.6214914424509057
2025-01-06,5.75,0.9373267045865683,1.3485191675821533
2025-01-06,3.0,-0.758494635948342,-0.4573238916148174
2025-01-06,4.5,0.16649882252524548,0.5276814134017122
2025-01-06,6.0,1.091492280998833,1.5126867184182415
2025-01-07,2.0,-1.3751569415974003,-1.1139940949591705
2025-01-07,3.75,-0.29599790671154824,0.03517876089344736
2025-01-07,1.75,-1.5293225180096648,-1.2781616457952587
2025-01-07,6.25,1.2456578574110975,1.6768542692543298
2025-01-07,2.25,-1.2209913651851356,-0.9498265441230822
2025-01-08,2.0,-1.3751569415974003,-1.1139940949591705
2025-01-08,4.0,-0.14183233029928366,0.19934631172953562
2025-01-08,3.5,-0.4501634831238128,-0.1289887899426409
2025-01-08,4.25,0.012333246112980903,0.36351386256562385
