date,return,All Data ZScore,This Batch ZScore
2025-01-06,3.0,-0.3656971007491057,-0.07036142912712436
2025-01-07,2.25,-0.7625173590087736,-0.4397589320445274
2025-01-07,8.0,2.2797712876486798,2.3922885903222295
2025-01-07,1.5,-1.1593376172684413,-0.8091564349619305
2025-01-07,1.0,-1.42388445610822,-1.0554214369068657
2025-01-07,2.25,-0.7625173590087736,-0.4397589320445274
2025-01-07,3.25,-0.23342368132921648,0.05277107184534332
2025-01-08,2.75,-0.497970520168995,-0.19349393009959204
2025-01-08,6.25,1.3538573517094548,1.5303610835149555
2025-01-08,1.0,-1.42388445610822,-1.0554214369068657
2025-01-08,1.0,-1.42388445610822,-1.0554214369068657
2025-01-08,3.5,-0.1011502619093272,0.175903572817811
2025-01-08,4.25,0.29566999635034064,0.545301075735214
2025-01-09,4.0,0.16339657693045134,0.4221685747627464
