date,return,All Data ZScore,This Batch ZScore
2025-01-06,7.5,2.921031999716494,1.780617218541475
2025-01-06,0.75,-1.2503310404690529,-1.0355890936287242
2025-01-06,1.75,-0.6323513308119347,-0.6183733436775835
2025-01-06,3.5,0.4491131610880218,0.11175421873691264
2025-01-06,3.0,0.1401233062594628,-0.09685365623865767
2025-01-07,2.25,-0.3233614759833758,-0.4097654687020132
2025-01-07,8.0,3.230021854545053,1.9892250935170455
2025-01-07,1.5,-0.7868462582262143,-0.7226772811653687
2025-01-07,1.0,-1.0958361130547734,-0.931285156140939
2025-01-07,2.25,-0.3233614759833758,-0.4097654687020132
2025-01-07,3.25,0.2946182336737423,0.007450281249127486
2025-01-08,6.25,2.1485573626450964,1.2590975311025494
2025-01-08,0.75,-1.2503310404690529,-1.0355890936287242
2025-01-08,3.5,0.4491131610880218,0.11175421873691264
