Date,"Volatility of Returns (Session:All day, Interval:1d, Symbol:ZN)",ZScore wrt All Days,ZScore wrt Given Days
2001-02-07,5.748779296875,-0.7818022198291235,-0.7818022198291235
2001-02-08,7.75048828125,-0.43598235371938227,-0.43598235371938227
2001-02-09,7.499267578125,-0.4793838224627563,-0.4793838224627563
2001-02-12,6.0,-0.7384007510857494,-0.7384007510857494
2001-02-13,9.7503662109375,-0.09047882484538004,-0.09047882484538004
2001-02-14,11.24951171875,0.16851701462856378,0.16851701462856378
2001-02-15,9.24951171875,-0.17700760339448773,-0.17700760339448773
2001-02-16,15.4991455078125,0.9026935604804004,0.9026935604804004
2001-02-20,7.24951171875,-0.5225322214175392,-0.5225322214175392
2001-02-21,8.2496337890625,-0.3497488232569642,-0.3497488232569642
2001-02-22,6.0,-0.7384007510857494,-0.7384007510857494
2001-02-23,10.7503662109375,0.08228348416614571,0.08228348416614571
2001-02-26,9.2496337890625,-0.17698651424543846,-0.17698651424543846
2001-02-27,10.0,-0.04735151503964638,-0.04735151503964638
2001-02-28,8.7503662109375,-0.2632411338569058,-0.2632411338569058
2001-03-01,7.2496337890625,-0.52251113226849,-0.52251113226849
2001-03-02,12.0,0.2981731029834051,0.2981731029834051
2001-03-05,14.0,0.6436977210064566,0.6436977210064566
2001-03-06,6.75048828125,-0.608744662730908,-0.608744662730908
2001-03-07,7.499267578125,-0.4793838224627563,-0.4793838224627563
2001-03-08,4.4991455078125,-0.9976918386463828,-0.9976918386463828
2001-03-09,11.2496337890625,0.16853810377761302,0.16853810377761302
2001-03-12,11.2496337890625,0.16853810377761302,0.16853810377761302
2001-03-13,6.7503662109375,-0.6087657518799573,-0.6087657518799573
2001-03-14,8.0003662109375,-0.3928128656155501,-0.3928128656155501
2001-03-15,9.0,-0.22011382405117214,-0.22011382405117214
2001-03-16,4.2496337890625,-1.0407980593030672,-1.0407980593030672
2001-03-19,6.251220703125,-0.6949992823423754,-0.6949992823423754
2001-03-20,8.500732421875,-0.30636844366263943,-0.30636844366263943
2001-03-21,7.2496337890625,-0.52251113226849,-0.52251113226849
2001-03-22,11.24951171875,0.16851701462856378,0.16851701462856378
2001-03-23,6.0,-0.7384007510857494,-0.7384007510857494
2001-03-26,5.0,-0.9111630600972751,-0.9111630600972751
2001-03-27,20.24951171875,1.7233777957322955,1.7233777957322955
2001-03-28,5.2496337890625,-0.8680357502915415,-0.8680357502915415
2001-03-29,6.7503662109375,-0.6087657518799573,-0.6087657518799573
2001-03-30,16.0,0.9892223390295082,0.9892223390295082
2001-04-02,8.7503662109375,-0.2632411338569058,-0.2632411338569058
2001-04-04,7.251220703125,-0.5222369733308496,-0.5222369733308496
2001-04-05,5.500732421875,-0.8246553706972167,-0.8246553706972167
2001-04-06,15.75048828125,0.9461161183728237,0.9461161183728237
2001-04-09,5.251220703125,-0.8677615913539011,-0.8677615913539011
2001-04-10,18.251220703125,1.3781484257959336,1.3781484257959336
2001-04-11,12.748779296875,0.42753394325155686,0.42753394325155686
2001-04-12,12.499267578125,0.38442772259487246,0.38442772259487246
2001-04-16,14.0,0.6436977210064566,0.6436977210064566
2001-04-17,9.24951171875,-0.17700760339448773,-0.17700760339448773
2001-04-18,24.0,2.371320811121714,2.371320811121714
2001-04-19,20.2496337890625,1.7233988848813449,1.7233988848813449
2001-04-20,10.7503662109375,0.08228348416614571,0.08228348416614571
2001-04-23,11.499267578125,0.2116654135833467,0.2116654135833467
2001-04-24,8.4991455078125,-0.3066426026002798,-0.3066426026002798
2001-04-25,13.748779296875,0.6002962522630826,0.6002962522630826
2001-04-26,12.0,0.2981731029834051,0.2981731029834051
2001-04-27,17.7503662109375,1.291619647246826,1.291619647246826
2001-04-30,9.5008544921875,-0.13358504550206443,-0.13358504550206443
2001-05-01,10.2496337890625,-0.004224205233912716,-0.004224205233912716
2001-05-02,8.0,-0.39287613306269786,-0.39287613306269786
2001-05-03,11.7503662109375,0.25504579317767145,0.25504579317767145
2001-05-04,14.2496337890625,0.6868250308121903,0.6868250308121903
2001-05-07,4.2496337890625,-1.0407980593030672,-1.0407980593030672
2001-05-08,9.7503662109375,-0.09047882484538004,-0.09047882484538004
2001-05-09,8.748779296875,-0.26351529279454616,-0.26351529279454616
2001-05-10,16.748779296875,1.11858317929766,1.11858317929766
2001-05-11,26.4991455078125,2.803078959607184,2.803078959607184
2001-05-14,5.748779296875,-0.7818022198291235,-0.7818022198291235
2001-05-15,11.4991455078125,0.21164432443429743,0.21164432443429743
2001-05-16,8.7503662109375,-0.2632411338569058,-0.2632411338569058
2001-05-17,13.2496337890625,0.5140627218006646,0.5140627218006646
2001-05-18,7.2496337890625,-0.52251113226849,-0.52251113226849
2001-05-21,7.2496337890625,-0.52251113226849,-0.52251113226849
2001-05-22,4.4991455078125,-0.9976918386463828,-0.9976918386463828
2001-05-23,5.75048828125,-0.7815069717424338,-0.7815069717424338
2001-05-24,16.748779296875,1.11858317929766,1.11858317929766
2001-05-25,7.0,-0.5656384420742236,-0.5656384420742236
2001-05-29,7.4991455078125,-0.47940491161180554,-0.47940491161180554
2001-05-30,3.24951171875,-1.2135814574636423,-1.2135814574636423
2001-05-31,14.75048828125,0.7733538093612979,0.7733538093612979
2001-06-01,13.0,0.4709354119949309,0.4709354119949309
2001-06-04,4.7503662109375,-0.9542903699030088,-0.9542903699030088
2001-06-05,9.7503662109375,-0.09047882484538004,-0.09047882484538004
2001-06-06,5.24951171875,-0.8680568394405908,-0.8680568394405908
2001-06-07,8.75048828125,-0.26322004470785654,-0.26322004470785654
2001-06-08,5.500732421875,-0.8246553706972167,-0.8246553706972167
2001-06-11,6.5008544921875,-0.6518719725366418,-0.6518719725366418
2001-06-12,3.500732421875,-1.1701799887202682,-1.1701799887202682
2001-06-13,7.2496337890625,-0.52251113226849,-0.52251113226849
2001-06-14,6.499267578125,-0.652146131474282,-0.652146131474282
2001-06-15,4.500732421875,-0.9974176797087425,-0.9974176797087425
2001-06-18,2.500732421875,-1.342942297731794,-1.342942297731794
2001-06-19,7.251220703125,-0.5222369733308496,-0.5222369733308496
2001-06-20,1.24951171875,-1.5591060754866937,-1.5591060754866937
2001-06-21,8.0,-0.39287613306269786,-0.39287613306269786
2001-06-22,9.0,-0.22011382405117214,-0.22011382405117214
2001-06-25,5.0,-0.9111630600972751,-0.9111630600972751
2001-06-26,13.5008544921875,0.5574641905440385,0.5574641905440385
2001-06-27,7.4991455078125,-0.47940491161180554,-0.47940491161180554
2001-06-28,17.251220703125,1.205386116784408,1.205386116784408
2001-06-29,12.7503662109375,0.42780810218919724,0.42780810218919724
2001-07-02,10.7503662109375,0.08228348416614571,0.08228348416614571
2001-07-03,7.7503662109375,-0.43600344286843157,-0.43600344286843157
2001-07-05,10.24951171875,-0.004245294382961975,-0.004245294382961975
2001-07-06,8.7503662109375,-0.2632411338569058,-0.2632411338569058
2001-07-09,7.24951171875,-0.5225322214175392,-0.5225322214175392
2001-07-10,10.500732421875,0.03915617436041205,0.03915617436041205
2001-07-11,7.500732421875,-0.4791307526741652,-0.4791307526741652
2001-07-12,11.24951171875,0.16851701462856378,0.16851701462856378
2001-07-13,8.251220703125,-0.34947466431932384,-0.34947466431932384
2001-07-16,7.251220703125,-0.5222369733308496,-0.5222369733308496
2001-07-17,5.748779296875,-0.7818022198291235,-0.7818022198291235
2001-07-18,16.251220703125,1.0326238077728822,1.0326238077728822
2001-07-19,4.5008544921875,-0.9973965905596932,-0.9973965905596932
2001-07-20,7.251220703125,-0.5222369733308496,-0.5222369733308496
2001-07-23,6.2496337890625,-0.6952734412800157,-0.6952734412800157
2001-07-24,4.0,-1.0839253691088009,-1.0839253691088009
2001-07-25,8.5008544921875,-0.3063473545135902,-0.3063473545135902
2001-07-26,8.5008544921875,-0.3063473545135902,-0.3063473545135902
2001-07-27,7.0,-0.5656384420742236,-0.5656384420742236
2001-07-30,6.2496337890625,-0.6952734412800157,-0.6952734412800157
2001-07-31,7.7503662109375,-0.43600344286843157,-0.43600344286843157
2001-08-01,7.7503662109375,-0.43600344286843157,-0.43600344286843157
2001-08-02,8.499267578125,-0.30662151345123057,-0.30662151345123057
2001-08-03,7.0,-0.5656384420742236,-0.5656384420742236
2001-08-06,3.5008544921875,-1.1701588995712189,-1.1701588995712189
2001-08-07,3.748779296875,-1.1273268378521748,-1.1273268378521748
2001-08-08,14.5008544921875,0.7302264995555643,0.7302264995555643
2001-08-09,10.500732421875,0.03915617436041205,0.03915617436041205
2001-08-10,7.0,-0.5656384420742236,-0.5656384420742236
2001-08-13,6.500732421875,-0.6518930616856909,-0.6518930616856909
2001-08-14,6.0,-0.7384007510857494,-0.7384007510857494
2001-08-15,8.2496337890625,-0.3497488232569642,-0.3497488232569642
2001-08-16,10.251220703125,-0.003950046296272355,-0.003950046296272355
2001-08-17,11.2496337890625,0.16853810377761302,0.16853810377761302
2001-08-20,7.0,-0.5656384420742236,-0.5656384420742236
2001-08-21,7.0,-0.5656384420742236,-0.5656384420742236
2001-08-22,8.500732421875,-0.30636844366263943,-0.30636844366263943
2001-08-23,5.7503662109375,-0.7815280608914831,-0.7815280608914831
2001-08-24,6.5008544921875,-0.6518719725366418,-0.6518719725366418
2001-08-27,4.75048828125,-0.9542692807539596,-0.9542692807539596
2001-08-28,11.0,0.12541079397187938,0.12541079397187938
2001-08-29,8.24951171875,-0.34976991240601346,-0.34976991240601346
2001-08-30,8.0,-0.39287613306269786,-0.39287613306269786
2001-08-31,6.500732421875,-0.6518930616856909,-0.6518930616856909
2001-09-04,17.2496337890625,1.2051119578467675,1.2051119578467675
2001-09-05,3.748779296875,-1.1273268378521748,-1.1273268378521748
2001-09-06,14.5008544921875,0.7302264995555643,0.7302264995555643
2001-09-07,12.24951171875,0.3412793236400895,0.3412793236400895
2001-09-10,11.2496337890625,0.16853810377761302,0.16853810377761302
2001-09-11,21.251220703125,1.896435352830511,1.896435352830511
2001-09-12,0.0,-1.7749746051549038,-1.7749746051549038
2001-09-13,19.4991455078125,1.5937427965265034,1.5937427965265034
2001-09-14,11.748779296875,0.2547716342400311,0.2547716342400311
2001-09-17,7.2496337890625,-0.52251113226849,-0.52251113226849
2001-09-18,15.0,0.8164600300179824,0.8164600300179824
2001-09-19,6.0,-0.7384007510857494,-0.7384007510857494
2001-09-20,11.4991455078125,0.21164432443429743,0.21164432443429743
2001-09-21,10.7503662109375,0.08228348416614571,0.08228348416614571
2001-09-24,9.0,-0.22011382405117214,-0.22011382405117214
2001-09-25,7.0,-0.5656384420742236,-0.5656384420742236
2001-09-26,10.5008544921875,0.0391772635094613,0.0391772635094613
2001-09-27,10.748779296875,0.08200932522850535,0.08200932522850535
2001-09-28,11.2496337890625,0.16853810377761302,0.16853810377761302
2001-10-01,9.5008544921875,-0.13358504550206443,-0.13358504550206443
2001-10-02,5.7503662109375,-0.7815280608914831,-0.7815280608914831
2001-10-03,7.500732421875,-0.4791307526741652,-0.4791307526741652
2001-10-04,12.2496337890625,0.3413004127891388,0.3413004127891388
2001-10-05,6.0,-0.7384007510857494,-0.7384007510857494
2001-10-09,13.2496337890625,0.5140627218006646,0.5140627218006646
2001-10-10,6.500732421875,-0.6518930616856909,-0.6518930616856909
2001-10-11,12.5008544921875,0.38470188153251283,0.38470188153251283
2001-10-12,9.748779296875,-0.09075298378302041,-0.09075298378302041
2001-10-15,9.5008544921875,-0.13358504550206443,-0.13358504550206443
2001-10-16,5.4991455078125,-0.8249295296348571,-0.8249295296348571
2001-10-17,10.2496337890625,-0.004224205233912716,-0.004224205233912716
2001-10-18,3.2496337890625,-1.213560368314593,-1.213560368314593
2001-10-19,11.748779296875,0.2547716342400311,0.2547716342400311
2001-10-22,6.0,-0.7384007510857494,-0.7384007510857494
2001-10-23,5.24951171875,-0.8680568394405908,-0.8680568394405908
2001-10-24,7.251220703125,-0.5222369733308496,-0.5222369733308496
2001-10-25,9.251220703125,-0.1767123553077981,-0.1767123553077981
2001-10-26,7.0,-0.5656384420742236,-0.5656384420742236
2001-10-29,6.7503662109375,-0.6087657518799573,-0.6087657518799573
2001-10-30,9.75048828125,-0.09045773569633078,-0.09045773569633078
2001-10-31,24.7503662109375,2.5009558103275062,2.5009558103275062
2001-11-01,15.5008544921875,0.9029888085670901,0.9029888085670901
2001-11-02,15.499267578125,0.9027146496294497,0.9027146496294497
2001-11-05,8.748779296875,-0.26351529279454616,-0.26351529279454616
2001-11-06,10.4991455078125,0.038882015422771685,0.038882015422771685
2001-11-07,8.748779296875,-0.26351529279454616,-0.26351529279454616
2001-11-08,16.4991455078125,1.0754558694919263,1.0754558694919263
2001-11-09,9.24951171875,-0.17700760339448773,-0.17700760339448773
2001-11-13,13.7503662109375,0.600570411200723,0.600570411200723
2001-11-14,20.500732421875,1.7667792644756695,1.7667792644756695
2001-11-15,31.75048828125,3.710313062557236,3.710313062557236
2001-11-16,26.748779296875,2.8462062694129178,2.8462062694129178
2001-11-19,14.500732421875,0.7302054104065151,0.7302054104065151
2001-11-20,17.0,1.1619846480410339,1.1619846480410339
2001-11-21,22.0,2.0257961930986625,2.0257961930986625
2001-11-23,12.7503662109375,0.42780810218919724,0.42780810218919724
2001-11-26,13.5008544921875,0.5574641905440385,0.5574641905440385
2001-11-27,22.24951171875,2.068902413755347,2.068902413755347
2001-11-28,14.499267578125,0.7299523406179239,0.7299523406179239
2001-11-29,23.0,2.1985585021101883,2.1985585021101883
2001-11-30,12.748779296875,0.42753394325155686,0.42753394325155686
2001-12-03,10.0,-0.04735151503964638,-0.04735151503964638
2001-12-04,12.7503662109375,0.42780810218919724,0.42780810218919724
2001-12-05,41.251220703125,5.351681533061027,5.351681533061027
2001-12-06,17.2496337890625,1.2051119578467675,1.2051119578467675
2001-12-07,27.75048828125,3.019263826511133,3.019263826511133
2001-12-10,12.499267578125,0.38442772259487246,0.38442772259487246
2001-12-11,9.7503662109375,-0.09047882484538004,-0.09047882484538004
2001-12-12,35.2496337890625,4.314833520054232,4.314833520054232
2001-12-13,19.0,1.5075092660640854,1.5075092660640854
2001-12-14,16.251220703125,1.0326238077728822,1.0326238077728822
2001-12-17,22.499267578125,2.11205081271013,2.11205081271013
2001-12-18,10.2496337890625,-0.004224205233912716,-0.004224205233912716
2001-12-19,11.0,0.12541079397187938,0.12541079397187938
2001-12-20,10.251220703125,-0.003950046296272355,-0.003950046296272355
2001-12-21,10.7503662109375,0.08228348416614571,0.08228348416614571
2001-12-24,7.5008544921875,-0.47910966352511597,-0.47910966352511597
2001-12-26,10.0,-0.04735151503964638,-0.04735151503964638
2001-12-27,17.748779296875,1.2913454883091857,1.2913454883091857
2001-12-28,13.0,0.4709354119949309,0.4709354119949309
2001-12-31,13.500732421875,0.5574431013949893,0.5574431013949893
2002-01-02,19.0,1.5075092660640854,1.5075092660640854
2002-01-03,7.2496337890625,-0.52251113226849,-0.52251113226849
2002-01-04,15.499267578125,0.9027146496294497,0.9027146496294497
2002-01-07,14.0,0.6436977210064566,0.6436977210064566
2002-01-08,8.0,-0.39287613306269786,-0.39287613306269786
2002-01-09,10.7503662109375,0.08228348416614571,0.08228348416614571
2002-01-10,16.499267578125,1.0754769586409754,1.0754769586409754
2002-01-11,19.0,1.5075092660640854,1.5075092660640854
2002-01-14,8.0,-0.39287613306269786,-0.39287613306269786
2002-01-15,11.0,0.12541079397187938,0.12541079397187938
2002-01-16,10.2496337890625,-0.004224205233912716,-0.004224205233912716
2002-01-17,12.5008544921875,0.38470188153251283,0.38470188153251283
2002-01-18,12.0,0.2981731029834051,0.2981731029834051
2002-01-22,8.500732421875,-0.30636844366263943,-0.30636844366263943
2002-01-23,13.499267578125,0.5571900316063982,0.5571900316063982
2002-01-24,11.0,0.12541079397187938,0.12541079397187938
2002-01-25,14.748779296875,0.7730585612746084,0.7730585612746084
2002-01-28,9.0,-0.22011382405117214,-0.22011382405117214
2002-01-29,22.0,2.0257961930986625,2.0257961930986625
2002-01-30,9.251220703125,-0.1767123553077981,-0.1767123553077981
2002-01-31,10.0,-0.04735151503964638,-0.04735151503964638
2002-02-01,14.251220703125,0.6870991897498306,0.6870991897498306
2002-02-04,11.5008544921875,0.21193957252098705,0.21193957252098705
2002-02-05,10.2496337890625,-0.004224205233912716,-0.004224205233912716
2002-02-06,8.499267578125,-0.30662151345123057,-0.30662151345123057
2002-02-07,12.251220703125,0.34157457172677913,0.34157457172677913
2002-02-08,14.75048828125,0.7733538093612979,0.7733538093612979
2002-02-11,5.75048828125,-0.7815069717424338,-0.7815069717424338
2002-02-12,11.75048828125,0.2550668823267207,0.2550668823267207
2002-02-13,13.0,0.4709354119949309,0.4709354119949309
2002-02-14,8.748779296875,-0.26351529279454616,-0.26351529279454616
2002-02-15,12.4991455078125,0.3844066334458232,0.3844066334458232
2002-02-19,9.251220703125,-0.1767123553077981,-0.1767123553077981
2002-02-20,10.0,-0.04735151503964638,-0.04735151503964638
2002-02-21,7.0,-0.5656384420742236,-0.5656384420742236
2002-02-22,8.24951171875,-0.34976991240601346,-0.34976991240601346
2002-02-25,7.4991455078125,-0.47940491161180554,-0.47940491161180554
2002-02-26,12.0,0.2981731029834051,0.2981731029834051
2002-02-27,16.251220703125,1.0326238077728822,1.0326238077728822
2002-02-28,11.0,0.12541079397187938,0.12541079397187938
2002-03-01,14.75048828125,0.7733538093612979,0.7733538093612979
2002-03-04,7.251220703125,-0.5222369733308496,-0.5222369733308496
2002-03-05,11.0,0.12541079397187938,0.12541079397187938
2002-03-06,7.2496337890625,-0.52251113226849,-0.52251113226849
2002-03-07,19.7503662109375,1.6371442652698776,1.6371442652698776
2002-03-08,11.0,0.12541079397187938,0.12541079397187938
2002-03-11,4.499267578125,-0.9976707494973336,-0.9976707494973336
2002-03-12,8.0,-0.39287613306269786,-0.39287613306269786
2002-03-13,13.5008544921875,0.5574641905440385,0.5574641905440385
2002-03-14,15.251220703125,0.8598614987613564,0.8598614987613564
2002-03-15,15.75048828125,0.9461161183728237,0.9461161183728237
2002-03-18,6.4991455078125,-0.6521672206233313,-0.6521672206233313
2002-03-19,4.2496337890625,-1.0407980593030672,-1.0407980593030672
2002-03-20,20.0,1.6802715750756112,1.6802715750756112
2002-03-21,11.0,0.12541079397187938,0.12541079397187938
2002-03-22,10.0,-0.04735151503964638,-0.04735151503964638
2002-03-25,7.4991455078125,-0.47940491161180554,-0.47940491161180554
2002-03-26,13.251220703125,0.5143368807383049,0.5143368807383049
2002-03-27,6.0,-0.7384007510857494,-0.7384007510857494
2002-03-28,14.75048828125,0.7733538093612979,0.7733538093612979
2002-04-01,9.2496337890625,-0.17698651424543846,-0.17698651424543846
2002-04-02,16.2496337890625,1.0323496488352417,1.0323496488352417
2002-04-03,13.0,0.4709354119949309,0.4709354119949309
2002-04-04,9.2496337890625,-0.17698651424543846,-0.17698651424543846
2002-04-05,13.7503662109375,0.600570411200723,0.600570411200723
2002-04-08,11.0,0.12541079397187938,0.12541079397187938
2002-04-09,10.748779296875,0.08200932522850535,0.08200932522850535
2002-04-10,7.2496337890625,-0.52251113226849,-0.52251113226849
2002-04-11,10.251220703125,-0.003950046296272355,-0.003950046296272355
2002-04-12,10.2496337890625,-0.004224205233912716,-0.004224205233912716
2002-04-15,8.0,-0.39287613306269786,-0.39287613306269786
2002-04-16,10.4991455078125,0.038882015422771685,0.038882015422771685
2002-04-17,6.2496337890625,-0.6952734412800157,-0.6952734412800157
2002-04-18,19.24951171875,1.5506154867207698,1.5506154867207698
2002-04-19,9.2496337890625,-0.17698651424543846,-0.17698651424543846
2002-04-22,6.7503662109375,-0.6087657518799573,-0.6087657518799573
2002-04-23,6.251220703125,-0.6949992823423754,-0.6949992823423754
2002-04-24,11.75048828125,0.2550668823267207,0.2550668823267207
2002-04-25,9.2496337890625,-0.17698651424543846,-0.17698651424543846
2002-04-26,9.0,-0.22011382405117214,-0.22011382405117214
2002-04-29,8.0,-0.39287613306269786,-0.39287613306269786
2002-04-30,5.500732421875,-0.8246553706972167,-0.8246553706972167
2002-05-01,10.251220703125,-0.003950046296272355,-0.003950046296272355
2002-05-02,10.499267578125,0.038903104571820946,0.038903104571820946
2002-05-03,10.251220703125,-0.003950046296272355,-0.003950046296272355
2002-05-06,4.500732421875,-0.9974176797087425,-0.9974176797087425
2002-05-07,7.24951171875,-0.5225322214175392,-0.5225322214175392
2002-05-08,17.0,1.1619846480410339,1.1619846480410339
2002-05-09,10.2496337890625,-0.004224205233912716,-0.004224205233912716
2002-05-10,14.748779296875,0.7730585612746084,0.7730585612746084
2002-05-13,10.75048828125,0.08230457331519497,0.08230457331519497
2002-05-14,13.5008544921875,0.5574641905440385,0.5574641905440385
2002-05-15,8.0,-0.39287613306269786,-0.39287613306269786
2002-05-16,11.0,0.12541079397187938,0.12541079397187938
2002-05-17,9.251220703125,-0.1767123553077981,-0.1767123553077981
2002-05-20,8.2496337890625,-0.3497488232569642,-0.3497488232569642
2002-05-21,9.0,-0.22011382405117214,-0.22011382405117214
2002-05-22,9.0,-0.22011382405117214,-0.22011382405117214
2002-05-23,14.7503662109375,0.7733327202122487,0.7733327202122487
2002-05-24,6.499267578125,-0.652146131474282,-0.652146131474282
2002-05-28,9.0,-0.22011382405117214,-0.22011382405117214
2002-05-29,9.0,-0.22011382405117214,-0.22011382405117214
2002-05-30,8.0,-0.39287613306269786,-0.39287613306269786
